ticker,name,signal_date,price,signal,confidence,reasons,return_5d,return_20d,excess_return_5d,excess_return_20d
005930,삼성전자,2023-01-02,55500,Sell,65,"[""최근 1개월 수익률이 -11.34%로 하락세를 보이고 있으며, 거래량 변화율 또한 -18.94%로 감소하여 매도 압력이 존재함을 시사합니다."", ""현재가가 52주 최저가(52,600원)에 근접한 55,500원으로, 52주 최고가(80,500원) 대비 상당한 하락폭을 기록하고 있어 추가 하락 가능성을 배제할 수 없습니다."", ""PER 9.0, PBR 1.12, ROE 12.4% 등 재무 지표는 양호하나, 최근 시장의 부정적인 흐름과 기술적 지표의 하락 추세가 단기적인 주가 상승 동력을 약화시킬 수 있습니다.""]",9.025270758122744,14.620938628158845,3.047392019413236,3.3439631292135115
005930,삼성전자,2023-02-01,61800,Buy,75,"[""최근 1개월 수익률이 11.75%로 양호하며, 거래량 변화율이 47.34%로 증가하는 추세를 보이고 있어 단기적인 매수세 유입 가능성이 있습니다."", ""현재가(61,800원)가 52주 최저가(52,600원) 대비 상승한 위치에 있으며, 52주 최고가(75,400원) 대비로는 아직 상승 여력이 남아있습니다."", ""ROE 12.5%는 기업의 수익성을 나타내며, PER 10.0 및 PBR 1.25는 시장 평균 대비 과도하게 고평가되지 않은 수준으로 판단됩니다.""]",-0.7874015748031495,-4.724409448818897,-1.2993746152101306,-3.233449985418491
005930,삼성전자,2023-03-02,60800,Neutral,55,"[""현재 PER 9.9배, PBR 1.23배는 과거 평균 대비 저평가 구간에 진입할 가능성을 시사하나, 52주 최고가 대비 현재 위치가 40.4%로 상승 여력에 대한 불확실성이 존재합니다."", ""최근 1개월 수익률이 -0.33%로 약보합세를 보이고 있으며, 거래량 변화율이 -18.98%로 감소하는 추세는 단기적인 매수세 약화를 나타냅니다."", ""ROE 12.5%는 양호한 수준이나, 기술적 지표상 52주 내 현재 위치가 중간 이하에 머물러 있어 20거래일 내 뚜렷한 상승 또는 하락을 예측하기 어렵습니다.""]",-1.6528925619834711,5.785123966942149,-0.11181849750341843,3.943482895755877
005930,삼성전자,2023-04-03,63100,Neutral,55,"[""현재 PER 7.8배는 과거 평균 대비 낮은 수준으로 밸류에이션 매력이 존재하나, 52주 최고가 대비 하락한 현재가에서 추가 상승 동력이 명확하지 않습니다."", ""최근 1개월 수익률 4.30%와 거래량 변화율 3.55%는 긍정적인 신호로 볼 수 있으나, 52주 내 현재 위치가 60.7%로 중간 수준에 머물러 방향성을 확신하기 어렵습니다."", ""ROE 15.8%는 양호한 수준이나, 거시 경제 불확실성 및 반도체 업황 변동성 등 외부 요인에 대한 정보가 없어 20거래일 내 주가 방향을 명확히 예측하기 어렵습니다.""]",3.6163522012578615,2.8301886792452833,0.9011847558534929,1.9880231568325588
005930,삼성전자,2023-05-02,65700,Buy,75,"[""현재가(65,700원)가 52주 최고가(68,100원) 대비 높은 위치(84.5%)에 있어 추가 상승 여력이 제한적일 수 있으나, 최근 1개월 수익률(2.66%)이 양호하며 거래량 변화율(18.24%)이 긍정적인 신호를 보입니다."", ""PER(8.2) 및 PBR(1.29) 지표는 시장 평균 대비 저평가 가능성을 시사하며, ROE(15.8%)는 견조한 수익성을 나타내고 있습니다."", ""기술적 지표상 52주 최고가에 근접해 있으나, 최근의 긍정적인 거래량 변화와 수익률은 단기적인 상승 모멘텀을 지지하는 것으로 판단됩니다.""]",-1.834862385321101,10.397553516819572,-1.4190952149365128,6.4013913676231216
005930,삼성전자,2023-06-01,70900,Neutral,65,"[""현재가가 52주 최고가에 근접해 있어 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률이 긍정적이나, 거래량 변화율이 음수임을 감안할 때 상승 모멘텀이 약화될 가능성이 있습니다."", ""PER, PBR, ROE 등 재무 지표는 양호하나, 단기적인 주가 상승을 강하게 지지할 만한 명확한 기술적 지표가 부족합니다.""]",-1.662049861495845,1.10803324099723,-2.7380255050053854,1.065363252990969
005930,삼성전자,2023-07-03,73000,Neutral,55,"[""현재가가 52주 최고가와 동일하며, 이는 단기적인 상승 모멘텀이 약화될 수 있음을 시사합니다."", ""최근 1개월 수익률은 긍정적이나, 거래량 변화율이 음수(-)로 나타나 추가적인 상승 동력이 부족할 수 있습니다."", ""PER, PBR, ROE 등 재무 지표는 안정적인 수준이나, 향후 20거래일 내 뚜렷한 주가 상승을 뒷받침할 만한 강력한 근거가 부족합니다.""]",-2.054794520547945,-2.6027397260273974,-0.8663519510132514,-5.446981255192835
005930,삼성전자,2023-08-01,71100,Neutral,60,"[""현재가(71,100원)가 52주 최고가(73,400원) 대비 약 3.1% 하락한 수준으로, 단기 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률이 -2.60%로 하락세를 보이고 있으나, 거래량 변화율이 19.54%로 증가하며 변동성 확대 가능성을 시사합니다."", ""PER(10.7), PBR(1.38), ROE(12.9%) 등 재무 지표는 양호한 편이나, 향후 20거래일 내 주가 상승을 강하게 지지할 만한 명확한 모멘텀이 부족합니다.""]",-1.4306151645207439,-4.291845493562231,-0.9968245993699907,-1.9910356237758466
005930,삼성전자,2023-09-01,71000,Sell,75,"[""현재가가 52주 최고가 대비 11.5% 낮은 수준으로, 단기 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률이 1.57%로 소폭 상승했으나, 거래량 변화율이 -19.74%로 감소하여 상승 동력이 약화되었음을 시사합니다."", ""PER 13.6, PBR 1.38, ROE 10.2% 등의 재무 지표는 시장 평균 대비 우수하다고 단정하기 어렵고, 특히 ROE가 10% 초반으로 높은 수준은 아닙니다.""]",-0.5617977528089888,-7.303370786516854,0.508794806824219,-0.5006391697944004
005930,삼성전자,2023-10-04,67500,Neutral,55,"[""현재가(67,500원)는 52주 최고가(73,400원) 대비 하락했으나, 52주 최저가(52,600원) 대비로는 상당한 상승 여력을 보여주고 있습니다."", ""최근 1개월 수익률(0.60%)은 소폭 상승했으나, 거래량 변화율(32.09%)은 긍정적인 수급 변화를 시사합니다."", ""PER(12.9), PBR(1.31), ROE(10.2%) 등 재무 지표는 시장 평균 대비 우수하다고 단정하기 어렵고, 52주 내 현재 위치(71.6%)는 상승과 하락의 중간 지점에 있어 명확한 방향성을 제시하지 못합니다.""]",1.9490254872563717,4.3478260869565215,-0.23727839026069364,5.814792304297168
