ticker,name,signal_date,price,signal,confidence,reasons
005930,삼성전자,2023-01-02,55500,Sell,75,"[""최근 1개월 수익률이 -11.34%로 하락세를 보이고 있으며, 이는 단기적인 매도 압력을 시사합니다."", ""거래량 변화율이 -18.94%로 감소한 것은 투자자들의 관심 감소 또는 매도 심리 강화를 나타낼 수 있습니다."", ""현재가가 52주 최저가에 근접해 있으며, 52주 최고가 대비 하락폭이 상당하여 추가 하락 가능성을 배제할 수 없습니다.""]"
005930,삼성전자,2023-02-01,61800,Buy,75,"[""최근 1개월 수익률이 11.75%로 양호하며, 거래량 변화율이 47.34%로 증가하는 추세를 보이고 있어 단기적인 매수세 유입 가능성이 있습니다."", ""현재가(61,800원)가 52주 최저가(52,600원) 대비 상승한 위치에 있으며, 52주 최고가(75,400원) 대비로는 아직 상승 여력이 남아있습니다."", ""PER(10.7) 및 PBR(1.18) 지표가 절대적으로 고평가되었다고 보기 어렵고, ROE(11.0%)가 양호한 수준을 유지하고 있어 기업의 기본적인 펀더멘털이 단기적인 주가 하락을 방어할 수 있습니다.""]"
005930,삼성전자,2023-03-02,60800,Neutral,55,"[""현재가(60,800원)는 52주 최저가(52,600원) 대비 상승했으나 52주 최고가(72,900원) 대비로는 하락한 상태로, 52주 내 현재 위치(40.4%)가 중간 이하에 머물러 방향성을 명확히 판단하기 어렵습니다."", ""최근 1개월 수익률(-0.33%)이 소폭 하락했고 거래량 변화율(-18.98%) 또한 감소하여 단기적인 매수세 약화를 시사합니다."", ""PER(10.5), PBR(1.17), ROE(11.1%) 등 재무 지표는 시장 평균 대비 우수하다고 단정하기 어렵고, 향후 20거래일 내 주가 상승을 강하게 지지할 만한 명확한 근거가 부족합니다.""]"
005930,삼성전자,2023-04-03,63100,Buy,65,"[""현재 PER 7.8배는 과거 평균 PER 대비 낮은 수준으로 밸류에이션 매력이 존재합니다."", ""최근 1개월 수익률 4.30%는 시장 대비 양호한 흐름을 보여주고 있습니다."", ""52주 최고가 대비 현재 위치가 60.7%로, 상승 여력이 남아있을 가능성이 있습니다.""]"
005930,삼성전자,2023-05-02,65700,Buy,75,"[""현재가(65,700원)가 52주 최고가(68,100원) 대비 하락폭이 크지 않고 52주 내 현재 위치(84.5%)가 높아 상승 여력이 남아있음을 시사합니다."", ""최근 1개월 수익률(2.66%)이 양수이며, 거래량 변화율(18.24%)이 긍정적인 것은 단기적인 매수세 유입 가능성을 나타냅니다."", ""PER(8.2) 및 PBR(1.08) 지표가 상대적으로 낮아 현재 주가가 저평가되었을 가능성을 배제할 수 없습니다.""]"
005930,삼성전자,2023-06-01,70900,Buy,75,"[""현재가(70,900원)가 52주 최고가(72,300원)에 근접해 있으나, 52주 내 현재 위치가 92.9%로 여전히 상승 여력이 남아있음을 시사합니다."", ""최근 1개월 수익률이 8.24%로 양호한 상승세를 보이고 있어 단기적인 모멘텀이 유지될 가능성이 있습니다."", ""PER(8.8) 및 PBR(1.17) 지표가 시장 평균 대비 낮다고 단정하기는 어렵지만, ROE(13.3%)가 이를 상쇄하며 기업의 수익성을 보여주고 있습니다.""]"
005930,삼성전자,2023-07-03,73000,Neutral,65,"[""현재가가 52주 최고가와 동일하며, 이는 단기적인 상승 모멘텀이 약화될 수 있음을 시사합니다."", ""최근 1개월 수익률은 긍정적이나, 거래량 변화율이 마이너스인 점은 투자 심리가 위축될 가능성을 나타냅니다."", ""PER, PBR, ROE 등 재무 지표는 양호하나, 향후 20거래일 내 뚜렷한 주가 상승을 뒷받침할 추가적인 촉매 요인이 제공된 데이터만으로는 확인되지 않습니다.""]"
005930,삼성전자,2023-08-01,71100,Sell,75,"[""최근 1개월 수익률이 -2.60%로 하락세를 보이고 있으며, 52주 최고가 대비 현재 위치가 88.9%로 상승 여력이 제한적입니다."", ""거래량 변화율이 19.54%로 증가했으나, 이는 하락 추세 속에서 매도 물량이 증가했을 가능성을 시사합니다."", ""PER 8.8, PBR 1.17, ROE 13.3%는 현재 시장 상황에서 특별히 저평가되었다고 보기 어렵습니다.""]"
005930,삼성전자,2023-09-01,71000,Neutral,55,"[""현재가(71,000원)가 52주 최고가(73,400원)에 근접해 있어 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률(1.57%)은 소폭 상승했으나, 거래량 변화율(-19.74%)은 감소 추세를 보여 매수세가 약화되었음을 시사합니다."", ""PER(8.8) 및 PBR(1.17)은 절대적으로 고평가되었다고 보기 어렵지만, ROE(13.3%) 대비 밸류에이션 매력이 두드러지지 않습니다.""]"
005930,삼성전자,2023-10-04,67500,Neutral,55,"[""현재가(67,500원)는 52주 최고가(73,400원) 대비 하락했으나, 52주 최저가(52,600원) 대비로는 상당한 상승을 보이며 52주 내 위치가 71.6%로 상단에 가까워 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률이 0.60%로 미미한 수준이며, 거래량 변화율이 32.09%로 높다는 점은 단기적인 변동성 확대 가능성을 시사하지만 명확한 방향성을 제시하지는 않습니다."", ""PER(8.4) 및 PBR(1.11)은 절대적으로 고평가 또는 저평가라 판단하기 어렵고, ROE(13.2%)는 양호한 수준이나 이를 뒷받침할 만한 20거래일 내 주가 상승을 강하게 시사하는 기술적 지표나 재무적 모멘텀이 부족합니다.""]"
005930,삼성전자,2023-11-01,68600,Neutral,55,"[""현재 PER 8.5, PBR 1.13은 과거 평균 대비 저평가 구간에 진입할 가능성을 시사하나, 52주 최고가 대비 현재 위치가 73.5%로 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률 0.00%는 뚜렷한 방향성을 제시하지 못하고 있으며, 거래량 변화율 1.45% 역시 유의미한 추세 전환 신호로 보기 어렵습니다."", ""ROE 13.3%는 양호한 수준이나, 이를 뒷받침할 만한 추가적인 상승 동력에 대한 정보가 부족하여 향후 20거래일 내 뚜렷한 주가 상승 또는 하락을 예측하기 어렵습니다.""]"
005930,삼성전자,2023-12-01,72000,Sell,75,"[""현재가가 52주 최고가에 근접한 92.3% 수준에 위치하여 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률은 3.30%로 긍정적이나, 거래량 변화율이 -16.55%로 감소하는 추세는 매도 압력을 시사할 수 있습니다."", ""PER 8.9, PBR 1.19, ROE 13.3% 등 재무 지표는 양호하나, 기술적 지표상 단기 고점 도달 가능성이 높아 하락 가능성에 무게를 둡니다.""]"
005930,삼성전자,2024-01-02,79600,Sell,75,"[""현재가가 52주 최고가와 동일한 수준으로, 추가적인 단기 상승 모멘텀이 제한적일 수 있습니다."", ""최근 1개월 수익률이 9.49%로 양호하나, 52주 최고가 도달 시점과 맞물려 차익 실현 매물이 출회될 가능성이 있습니다."", ""거래량 변화율이 11.79%로 긍정적이나, 52주 최고가 경신 후 상승 동력이 유지될지에 대한 불확실성이 존재합니다.""]"
005930,삼성전자,2024-02-01,73600,Neutral,55,"[""최근 1개월 수익률이 마이너스(-)를 기록하며 단기적인 하락 압력이 존재합니다."", ""52주 최고가 대비 현재 위치가 70.9%로, 상승 여력이 남아있다는 신호로 해석될 수 있습니다."", ""거래량 변화율이 25.71%로 증가한 것은 시장의 관심이 높아지고 있음을 시사하지만, 이것이 반드시 상승으로 이어질지는 불확실합니다.""]"
