ticker,name,signal_date,price,signal,confidence,reasons,return_5d,return_20d,excess_return_5d,excess_return_20d
005930,삼성전자,2023-01-02,55500,Sell,78,"[""최근 1개월 수익률이 -11.34%로 약세 흐름이 뚜렷하고, 거래량 변화율도 -18.94%로 수급 둔화가 확인됩니다."", ""현재 주가는 52주 최고가 대비 크게 낮고 52주 내 현재 위치가 10.4%에 불과해 추세적으로 하방 압력이 우세한 구간으로 보입니다."", ""PER 9.0과 PBR 1.12, ROE 12.4% 및 양호한 현금흐름은 펀더멘털을 지지하지만, 2022년 3분기 영업이익이 전년동기 대비 -31.4% 감소해 단기 주가 반등 근거로는 부족합니다.""]",9.025270758122744,14.620938628158845,3.047392019413236,3.3439631292135115
005930,삼성전자,2023-02-01,61800,Buy,74,"[""PER 10.0, PBR 1.25, ROE 12.5%로 밸류에이션 대비 수익성이 무난해 20거래일 내 추가 하락보다 반등 여지가 더 크다."", ""현재 주가는 52주 최고가 대비 40.4% 수준이고 최근 1개월 수익률이 +11.75%로, 저점권에서 추세 회복이 진행 중인 모습이다."", ""최근 30일 애널리스트 목표주가가 73,000~90,000원 범위로 현재가 61,800원보다 높고, 최근 거래량 변화율 +47.34%는 상승 추세에 힘을 보탠다.""]",-0.7874015748031495,-4.724409448818897,-1.2993746152101306,-3.233449985418491
005930,삼성전자,2023-03-02,60800,Neutral,66,"[""PER 9.9, PBR 1.23, ROE 12.5%와 부채비율 36.4%, 영업현금흐름 43.6조원은 재무적으로 무난하지만, 이것만으로 20거래일 내 주가 상승을 강하게 뒷받침하진 않습니다."", ""최근 1개월 수익률이 -0.33%로 사실상 정체이고 거래량 변화율도 -18.98%로 수급 모멘텀이 약해 단기 상승 추세 신호가 뚜렷하지 않습니다."", ""애널리스트 목표주가가 72,000~90,000원으로 현재가 60,800원 대비 상방 여지는 있으나, 2022년 3분기 영업이익이 전년동기 대비 -31.4% 감소해 실적 모멘텀의 불확실성이 남아 있습니다.""]",-1.6528925619834711,5.785123966942149,-0.11181849750341843,3.943482895755877
005930,삼성전자,2023-04-03,63100,Buy,74,"[""PER 7.8, PBR 1.24, ROE 15.8%로 수익성 대비 밸류에이션이 과도하게 높지 않아 20거래일 내 추가 상승 여지가 있습니다."", ""최근 1개월 수익률이 +4.30%이고 거래량 변화율도 +3.55%로 단기 모멘텀이 완전히 꺾이지 않았습니다."", ""52주 최고가 69,900원 대비 현재가 63,100원은 아직 고점 대비 여유가 있고, 애널리스트 리포트도 목표주가 75,000~82,000원대로 현재가보다 높게 형성되어 있습니다.""]",3.6163522012578615,2.8301886792452833,0.9011847558534929,1.9880231568325588
005930,삼성전자,2023-05-02,65700,Neutral,66,"[""PER 8.2와 ROE 15.8%, 영업현금흐름 62.2조원, 부채비율 26.4%는 밸류에이션과 재무안정성 측면에서 과도한 하락 신호는 아니지만, 이것만으로 20거래일 내 추가 상승을 강하게 단정하기는 어렵습니다."", ""주가는 52주 최고가 68,100원 대비 84.5% 위치로 단기적으로 고점권에 가깝고, 최근 1개월 수익률 2.66%와 거래량 변화율 18.24%는 상승 추세가 있으나 강한 추세 전환 신호로 보기에는 제한적입니다."", ""애널리스트 목표주가가 78,000~90,000원으로 현재가보다 높아 중기 기대는 우호적이지만, 최근 리포트가 모두 2023-04-28에 집중되어 있고 20거래일 단기 방향을 확정할 만큼의 추가 근거는 부족합니다.""]",-1.834862385321101,10.397553516819572,-1.4190952149365128,6.4013913676231216
005930,삼성전자,2023-06-01,70900,Neutral,66,"[""PER 10.7, PBR 1.38, ROE 12.9%와 부채비율 26.2%, 영업현금흐름 +6.3조원은 재무 안정성과 수익성 측면에서 과도한 하방 리스크를 강하게 시사하지는 않습니다."", ""다만 2023 1분기 영업이익이 전년동기 대비 -95.5%로 급감했고 영업이익률도 1.0%에 불과해, 단기 실적 모멘텀은 매우 약합니다."", ""주가는 52주 최고가의 92.9%까지 올라와 있고 최근 1개월 수익률이 +8.24%인 반면 거래량 변화율은 -8.10%로, 상승 추세가 이어질지에 대한 추가 확인이 필요합니다.""]",-1.662049861495845,1.10803324099723,-2.7380255050053854,1.065363252990969
005930,삼성전자,2023-07-03,73000,Neutral,61,"[""현재가가 52주 최고가 73,000원에 도달해 있어 단기적으로 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률은 +2.96%로 완만한 상승이지만 거래량 변화율이 -8.80%로 수급 강도가 약해 보입니다."", ""PER 11.0, PBR 1.42, ROE 12.9%와 부채비율 26.2%, 영업현금흐름 +6.3조원은 재무적으로 무난하지만, 1분기 영업이익이 전년동기 대비 -95.5% 급감해 향후 20거래일 방향성을 강하게 확신하기 어렵습니다.""]",-2.054794520547945,-2.6027397260273974,-0.8663519510132514,-5.446981255192835
005930,삼성전자,2023-08-01,71100,Neutral,66,"[""PER 10.7, PBR 1.38, ROE 12.9%와 부채비율 26.2%, 영업현금흐름 6.3조원은 재무적으로 무난하지만, 이것만으로 향후 20거래일 주가 상승을 강하게 보장하지는 않습니다."", ""현재가 71,100원은 52주 최고가 73,400원 대비 88.9% 수준으로 고점 근처에 위치해 있어 추가 상승 여력보다 단기 부담이 더 크게 해석될 수 있습니다."", ""최근 1개월 수익률이 -2.60%로 약세였지만 거래량 변화율이 19.54%로 수급 개선 신호가 있어, 단기 방향이 상승·하락 어느 한쪽으로 뚜렷하게 기울었다고 보기 어렵습니다.""]",-1.4306151645207439,-4.291845493562231,-0.9968245993699907,-1.9910356237758466
005930,삼성전자,2023-09-01,71000,Neutral,66,"[""현재 주가는 52주 최고가의 88.5% 수준으로 단기적으로 고점권에 근접해 있어 추가 상승 여력이 제한될 수 있습니다."", ""최근 1개월 수익률은 1.57%로 상승 탄력이 크지 않은 반면 거래량 변화율이 -19.74%로 수급 강도가 약해 보입니다."", ""PER 13.6, PBR 1.38, ROE 10.2%와 부채비율 24.8%, 영업현금흐름 14.5조원은 재무 안정성을 보여주지만, 2023년 2분기 매출 -22.3%, 영업이익 -95.3%로 실적 모멘텀이 약합니다.""]",-0.5617977528089888,-7.303370786516854,0.508794806824219,-0.5006391697944004
005930,삼성전자,2023-10-04,67500,Buy,74,"[""최근 30일 애널리스트 리포트가 DRAM 이익 개선, 메모리 가격 상승 전환, 업황 회복 시그널 등으로 일관되게 개선 방향을 제시하고 있으며 목표주가도 90,000~95,000원으로 현재가 대비 상방 여지가 큽니다."", ""최근 1개월 수익률이 0.60%로 강한 추세는 아니지만 거래량 변화율이 32.09%로 증가해 단기 관심과 수급 개선 가능성을 시사합니다."", ""2분기 실적은 영업이익이 전년동기 대비 -95.3%로 매우 부진했지만, 영업현금흐름 14.5조원과 부채비율 24.8%로 재무 안정성이 높아 향후 20거래일 내 반등 여력을 뒷받침합니다.""]",1.9490254872563717,4.3478260869565215,-0.23727839026069364,5.814792304297168
005930,삼성전자,2023-11-01,68600,Buy,74,"[""최근 30일 애널리스트 리포트가 90,000~95,000원 목표주가와 함께 메모리 반도체 턴어라운드 및 3Q23 실적 개선을 공통적으로 제시해 단기 주가 모멘텀에 우호적입니다."", ""현재 주가는 52주 최고가 73,400원 대비 아직 아래에 있고 52주 내 위치가 73.5%로 과열 구간이 아니어서 추가 상승 여지가 남아 있습니다."", ""2분기 실적은 영업이익률 1.1%로 부진했지만 부채비율 24.8%와 영업현금흐름 14.5조원으로 재무 안정성이 높아 20거래일 내 급락을 시사하는 신호는 약합니다.""]",0.860832137733142,4.447632711621234,-2.7224243749508026,-3.7538251735916477
005930,삼성전자,2023-12-01,72000,Neutral,66,"[""주가는 52주 최고가의 92.3% 수준으로 단기 과열 구간에 가깝고, 최근 1개월 수익률이 +3.30%인 반면 거래량 변화율은 -16.55%로 상승 탄력이 강하다고 보기 어렵습니다."", ""애널리스트 리포트의 목표주가는 83,000~100,000원으로 현재가(72,000원) 대비 상방 여지는 있으나, 일부 리포트에서 '당분간 주가 상승은 기대하기 어렵다'는 보수적 의견도 있어 방향성이 일치하지 않습니다."", ""PER 15.3, PBR 1.38, ROE 9.0%와 부채비율 24.9%, 영업현금흐름 +24.2조원은 재무적으로 무난하지만, 3분기 영업이익이 전년동기 대비 -77.6%로 급감해 20거래일 내 강한 추세 상승을 단정하기 어렵습니다.""]",0.5509641873278237,5.5096418732782375,0.1370394572138926,2.643978540011168
005930,삼성전자,2024-01-02,79600,Neutral,66,"[""주가는 52주 최고가(79,600원)와 동일하고 52주 내 현재 위치가 100.0%로 단기 모멘텀은 강하지만, 이미 고점권이라 추가 상승 여력은 데이터상 제한적으로 보입니다."", ""최근 1개월 수익률이 9.49%이고 거래량 변화율도 11.79%로 상승 추세가 확인되지만, 2023년 3분기 영업이익이 전년동기 대비 -77.6% 감소해 펀더멘털 개선이 아직 충분히 확인되지 않습니다."", ""PER 16.9, PBR 1.53, ROE 9.0%와 부채비율 24.9%, 영업현금흐름 +24.2조원은 재무 안정성을 지지하지만, 애널리스트 목표주가 90,000원도 현재가 대비 상승 여력이 크지 않아 20거래일 방향을 단정하기 어렵습니다.""]",-4.415584415584416,-5.584415584415584,-1.9099368324431736,-1.3570701594373578
005930,삼성전자,2024-02-01,73600,Sell,74,"[""최근 1개월 수익률이 -4.42%로 단기 추세가 약하고, 52주 최고가 대비 현재 위치도 70.9%에 불과해 추가 상승 모멘텀이 강하지 않습니다."", ""최근 30일 애널리스트 리포트 5건의 목표주가가 87,000원~105,000원으로 현재가 73,600원보다 높지만, 동시에 4Q23 실적이 기대 이하라는 평가가 다수여서 단기 실적 모멘텀은 약합니다."", ""2023년 3분기 영업이익이 전년동기 대비 -77.6% 급감했고 영업이익률도 3.6%에 그쳐 이익 체력이 약화된 상태로 해석됩니다.""]",0.0,-3.0585106382978724,-1.312655096336569,-4.059539197053807
005930,삼성전자,2024-03-04,74900,Neutral,61,"[""주가가 52주 최고가 대비 77.2% 수준으로 고점 대비 여전히 여유가 있지만, 최근 1개월 수익률이 0.81%에 그쳐 단기 상승 모멘텀은 강하지 않습니다."", ""거래량 변화율이 -10.20%로 수급이 둔화된 모습이며, 이는 향후 20거래일 내 강한 추세 상승을 뒷받침하기에는 부족합니다."", ""PER 15.9, PBR 1.44, ROE 9.1%와 부채비율 24.9%, 영업현금흐름 +24.2조원은 재무적으로 무난하지만, 2023 3분기 영업이익이 전년동기 대비 -77.6% 감소해 실적 회복이 아직 완전히 확인되지 않았습니다.""]",-0.5427408412483039,15.332428765264586,-1.766036681815974,11.41607034449008
005930,삼성전자,2024-04-01,82000,Sell,78,"[""현재가 82,000원이 52주 최고가 82,400원의 98.0% 수준으로, 최근 1개월 수익률도 11.72%여서 단기적으로 상승 여력이 제한된 고점권에 위치해 있습니다."", ""PER 38.5와 PBR 1.58은 이익 대비 밸류에이션 부담이 있는 반면 ROE 4.1%는 자본효율성이 높지 않아, 현재 가격을 정당화할 성장 근거가 강하지 않습니다."", ""애널리스트 목표주가(94,000~100,000원)는 우호적이지만, 이미 주가가 빠르게 반영된 상태이고 거래량 증가율 38.21%까지 동반되어 단기 과열 후 조정 가능성을 더 크게 봅니다.""]",-1.647058823529412,-8.235294117647058,0.09639233804492475,-5.710558904292231
005930,삼성전자,2024-05-02,78000,Neutral,61,"[""최근 30일 애널리스트 리포트의 목표주가(100,000~115,000원)가 현재가 78,000원보다 높아 중기적 상방 기대는 존재하지만, 이는 20거래일 내 단기 방향을 단정할 만큼 충분히 강하지는 않습니다."", ""최근 1개월 수익률이 -4.88%이고 거래량 변화율도 -3.63%로, 단기 모멘텀과 수급이 약해 즉각적인 상승 신호로 보기 어렵습니다."", ""PER 36.6, PBR 1.50, ROE 4.1%는 이익창출력 대비 밸류에이션 부담이 완전히 낮다고 보기 어렵고, 2023년 영업이익이 전년 대비 -84.9% 감소한 점도 단기 재평가를 제한합니다.""]",1.0309278350515463,-2.9639175257731956,-0.8587618120046372,-2.4210707370874154
