ticker,name,signal_date,price,signal,confidence,reasons
005930,삼성전자,2023-01-02,55500,Sell,78,"[""최근 1개월 수익률이 -11.34%로 단기 추세가 뚜렷하게 약세이며, 향후 20거래일에도 모멘텀 약화가 이어질 가능성이 높습니다."", ""현재 주가는 52주 최고가 대비 10.4% 수준으로 연중 고점권에서 크게 이탈해 있어 반등보다 약세 추세 지속 신호가 우세합니다."", ""거래량 변화율이 -18.94%로 수급이 둔화된 상태이며, PER 9.0과 PBR 1.12는 밸류에이션 부담은 낮지만 단기 주가 상승을 뒷받침할 강한 촉매로 보기 어렵습니다.""]"
005930,삼성전자,2023-02-01,61800,Buy,74,"[""최근 1개월 수익률이 11.75%로 단기 상승 모멘텀이 확인되고, 거래량 변화율도 47.34%로 수급 개선이 동반되고 있습니다."", ""현재 주가는 52주 최고가 대비 아직 40.4% 수준에 있어 추가 상승 여지가 남아 있으며, 과열 구간으로 보기는 어렵습니다."", ""PER 10.0과 PBR 1.25는 ROE 12.5% 대비 무난한 수준으로, 20거래일 관점에서 밸류에이션 부담이 크지 않아 상승 쪽에 더 무게가 실립니다.""]"
005930,삼성전자,2023-03-02,60800,Neutral,61,"[""PER 9.9와 PBR 1.23, ROE 12.5%는 밸류에이션과 수익성 측면에서 과도하게 비싸지 않지만, 이것만으로 향후 20거래일 상승을 강하게 뒷받침하진 않습니다."", ""주가는 52주 최고가 대비 40.4% 위치로 중간 이하 구간에 있어 추세적 반등 여지는 있으나, 최근 1개월 수익률이 -0.33%로 단기 모멘텀은 약합니다."", ""거래량 변화율이 -18.98%로 수급이 둔화된 모습이라 단기 방향성을 확신하기 어렵고, 상승·하락 근거가 균형에 가깝습니다.""]"
005930,삼성전자,2023-04-03,63100,Neutral,61,"[""PER 7.8과 PBR 1.24는 밸류에이션 부담이 크지 않고 ROE 15.8%로 수익성은 양호해 중기적으로는 하방을 강하게 시사하지 않습니다."", ""최근 1개월 수익률이 4.30%로 단기 모멘텀은 우호적이지만, 52주 최고가 대비 현재 위치가 60.7%에 불과해 추세가 강하게 상단 돌파 국면이라고 보기는 어렵습니다."", ""거래량 변화율 3.55%는 강한 수급 확증으로 보기엔 제한적이어서, 향후 20거래일 방향성을 Buy 또는 Sell로 단정하기에는 근거가 부족합니다.""]"
005930,삼성전자,2023-05-02,65700,Neutral,61,"[""PER 8.2와 ROE 15.8%는 밸류에이션과 수익성 측면에서 무난하지만, PBR 1.29와 시가총액 384.1조원은 추가 상승을 강하게 뒷받침할 만큼 저평가 신호가 뚜렷하지 않습니다."", ""현재 주가는 52주 최고가 68,100원 대비 84.5% 위치로 고점권에 가까워 단기적으로는 상승 여력이 제한될 수 있습니다."", ""최근 1개월 수익률이 2.66%로 완만하고 거래량 변화율이 18.24%로 수급 개선 신호는 있으나, 20거래일 방향성을 단정할 만큼 강한 추세 신호는 아닙니다.""]"
005930,삼성전자,2023-06-01,70900,Neutral,66,"[""PER 10.7, PBR 1.38, ROE 12.9%는 밸류에이션과 수익성이 무난해 중립적이지만, 이것만으로 향후 20거래일 상승을 강하게 뒷받침하진 않습니다."", ""현재가 70,900원은 52주 최고가 72,300원 대비 92.9% 수준으로 고점 근처에 있어 추가 상승 여력보다 단기 과열·저항 부담이 존재합니다."", ""최근 1개월 수익률이 8.24%로 이미 상승이 진행된 반면 거래량 변화율이 -8.10%로 수급 확장이 확인되지 않아, 단기 방향성을 확신하기 어렵습니다.""]"
005930,삼성전자,2023-07-03,73000,Neutral,66,"[""현재가가 52주 최고가 73,000원과 정확히 일치해 단기적으로는 강한 추세가 이미 반영된 상태로 추가 상승 여력이 제한적일 수 있습니다."", ""최근 1개월 수익률이 2.96%로 완만한 상승이었지만 거래량 변화율이 -8.80%로 수급 강도가 약해 상승 지속성을 강하게 뒷받침하지는 않습니다."", ""PER 11.0, PBR 1.42, ROE 12.9%는 무난한 수준이지만, 향후 20거래일 방향을 단정할 만큼 강한 저평가 또는 고성장 신호로 보기는 어렵습니다.""]"
005930,삼성전자,2023-08-01,71100,Neutral,66,"[""PER 10.7과 ROE 12.9%는 밸류에이션과 수익성 측면에서 무난하지만, 이것만으로 향후 20거래일 내 주가 상승을 강하게 뒷받침하기에는 근거가 제한적입니다."", ""현재가 71,100원은 52주 최고가 73,400원 대비 88.9% 수준으로 고점권에 근접해 있어 추가 상승 여력보다 단기 저항 부담이 존재합니다."", ""최근 1개월 수익률이 -2.60%로 단기 모멘텀이 약한 반면 거래량 변화율 19.54%는 관심 증가 신호이지만 방향성이 명확하지 않아 상승·하락 판단이 균형적입니다.""]"
005930,삼성전자,2023-09-01,71000,Neutral,61,"[""현재 주가는 52주 최고가 73,400원 대비 88.5% 수준으로 고점 근처에 있어 추가 상승 여력보다 단기 과열·저항 부담이 존재합니다."", ""최근 1개월 수익률이 1.57%로 상승 탄력이 강하지 않은 반면 거래량 변화율이 -19.74%로 수급 모멘텀이 약화된 모습입니다."", ""PER 13.6, PBR 1.38, ROE 10.2%는 극단적으로 비싸거나 싸지 않은 중립적 수준이라 20거래일 내 뚜렷한 방향성을 강하게 지지하지 않습니다.""]"
005930,삼성전자,2023-10-04,67500,Neutral,61,"[""PER 12.9, PBR 1.31, ROE 10.2%는 밸류에이션과 수익성이 무난하지만, 이것만으로 향후 20거래일 내 주가 상승을 강하게 뒷받침하진 않습니다."", ""현재 주가는 52주 최고가 73,400원 대비 71.6% 수준으로 고점 부담은 크지 않지만, 최근 1개월 수익률이 0.60%에 그쳐 단기 추세의 강한 상승 신호는 약합니다."", ""거래량 변화율 32.09%는 관심 증가를 시사하지만 방향성이 명확하지 않아, 상승·하락 어느 쪽도 우세하다고 단정하기 어렵습니다.""]"
005930,삼성전자,2023-11-01,68600,Neutral,61,"[""PER 13.1과 PBR 1.34, ROE 10.2%는 밸류에이션과 수익성이 극단적으로 나쁘지 않아 방향성은 중립적입니다."", ""현재가는 52주 최고가 대비 73.5% 수준으로 고점 부담은 크지 않지만, 최근 1개월 수익률이 0.00%로 단기 추세 모멘텀이 뚜렷하지 않습니다."", ""거래량 변화율 1.45%는 수급 변화가 크지 않음을 시사해 향후 20거래일 내 상승·하락 어느 쪽도 강하게 확신하기 어렵습니다.""]"
005930,삼성전자,2023-12-01,72000,Neutral,61,"[""현재가 72,000원은 52주 최고가 73,400원 대비 92.3% 수준으로 고점 부근에 위치해 있어 추가 상승 여력보다 단기 과열·저항 부담이 먼저 보입니다."", ""최근 1개월 수익률이 3.30%로 이미 상승이 진행된 상태인 반면, 거래량 변화율이 -16.55%로 수급 확장이 동반되지 않아 추세 지속 신호가 강하지 않습니다."", ""PER 15.3, PBR 1.38, ROE 9.0%는 극단적으로 저평가되거나 고평가된 수준은 아니어서 20거래일 내 방향성을 강하게 단정할 만한 재무적 우위가 제한적입니다.""]"
005930,삼성전자,2024-01-02,79600,Neutral,61,"[""주가가 52주 최고가 79,600원에 도달해 52주 내 현재 위치가 100.0%로, 단기적으로는 추가 상승 여력이 제한될 수 있습니다."", ""최근 1개월 수익률이 9.49%로 이미 단기 상승이 진행되었고 거래량 변화율도 11.79%로 높아 추세 지속과 과열 가능성이 동시에 존재합니다."", ""PER 16.9, PBR 1.53, ROE 9.0%는 극단적으로 저평가되거나 고평가된 수준으로 보기 어려워, 향후 20거래일 방향을 강하게 단정할 만한 재무적 우위가 뚜렷하지 않습니다.""]"
005930,삼성전자,2024-02-01,73600,Neutral,61,"[""현재 주가는 52주 최고가 79,600원 대비 70.9% 수준으로 고점 대비 부담은 크지 않지만, 최근 1개월 수익률이 -4.42%로 단기 모멘텀은 약합니다."", ""거래량 변화율이 25.71%로 수급 관심은 증가했으나, 이것이 상승 추세 전환인지 하락 중 변동성 확대인지 데이터만으로는 단정하기 어렵습니다."", ""PER 15.7, PBR 1.41, ROE 9.0%는 극단적으로 저평가되거나 고평가된 신호가 아니어서 향후 20거래일 방향성을 강하게 지지하지 못합니다.""]"
005930,삼성전자,2024-03-04,74900,Neutral,61,"[""현재 주가는 52주 최고가 대비 77.2% 수준으로 고점 부담이 완전히 해소되지 않았지만, 52주 최저가 대비로는 상당히 회복된 위치라 단기 방향성이 뚜렷하지 않습니다."", ""최근 1개월 수익률이 0.81%로 거의 정체되어 있어 20거래일 내 강한 상승 모멘텀을 뒷받침하는 근거가 약합니다."", ""거래량 변화율이 -10.20%로 수급 확장 신호가 부족하고, PER 15.9와 PBR 1.44는 극단적으로 저평가된 수준도 아니라서 명확한 Buy 또는 Sell 근거가 부족합니다.""]"
005930,삼성전자,2024-04-01,82000,Sell,78,"[""현재가 82,000원이 52주 최고가 82,400원의 98.0% 수준으로, 단기적으로 가격이 상단에 매우 근접해 추가 상승 여력이 제한적입니다."", ""최근 1개월 수익률이 11.72%로 이미 강한 단기 상승이 반영되어 있어, 향후 20거래일에는 차익실현 압력이 커질 가능성이 있습니다."", ""PER 38.5와 ROE 4.1% 조합은 수익성 대비 밸류에이션 부담이 큰 편이며, 거래량 변화율 38.21%는 단기 과열 신호로 해석될 수 있습니다.""]"
005930,삼성전자,2024-05-02,78000,Sell,74,"[""최근 1개월 수익률이 -4.88%로 단기 추세가 약세이며, 향후 20거래일에도 모멘텀 둔화가 이어질 가능성이 있습니다."", ""거래량 변화율이 -3.63%로 수급이 위축된 상태라 단기 반등의 신뢰도가 높지 않습니다."", ""현재 주가 78,000원은 52주 최고가 85,300원 대비 아직 여유가 있지만, PER 36.6과 ROE 4.1% 조합은 수익성 대비 밸류에이션 부담이 있어 상승 근거가 약합니다.""]"
005930,삼성전자,2024-06-03,75700,Neutral,61,"[""최근 1개월 수익률이 -2.32%로 단기 모멘텀이 약하고, 거래량 변화율도 -6.31%로 수급 개선 신호가 뚜렷하지 않습니다."", ""현재 주가는 52주 최고가 85,300원 대비 낮고 52주 내 위치가 50.3%로 중립 구간에 있어 강한 추세 방향성을 확인하기 어렵습니다."", ""PER 26.1과 PBR 1.42는 절대적으로 매우 저평가로 보기 어렵고 ROE 5.4%도 높지 않아, 향후 20거래일 내 뚜렷한 상승 근거가 제한적입니다.""]"
005930,삼성전자,2024-07-01,81800,Neutral,61,"[""최근 1개월 수익률이 11.29%로 단기 상승 모멘텀은 확인되지만, 52주 최고가 85,300원 대비 현재가 81,800원으로 추가 상승 여력은 크지 않습니다."", ""현재 주가는 52주 내 위치가 81.9%로 고점권에 가까워 추격 매수의 기대수익 대비 부담이 존재합니다."", ""거래량 변화율이 -13.74%로 상승 추세를 뒷받침하는 수급 강도가 약해 향후 20거래일 방향성을 강하게 단정하기 어렵습니다.""]"
005930,삼성전자,2024-08-01,83100,Neutral,61,"[""현재가는 52주 최고가 87,800원 대비 78.4% 수준으로 고점 근처에 위치해 있어 추가 상승 여력보다 단기 부담이 상대적으로 크지만, 아직 추세가 명확히 꺾였다고 볼 수준은 아닙니다."", ""최근 1개월 수익률이 1.59%로 강한 상승 모멘텀은 아니며, 거래량 변화율 9.73%는 관심 증가를 시사하지만 방향성을 단정할 만큼 강하지 않습니다."", ""PER 28.7과 PBR 1.56은 절대적으로 저평가로 보기 어렵고 ROE 5.4%도 수익성 매력이 높지 않아, 향후 20거래일 내 뚜렷한 상승 근거가 제한적입니다.""]"
005930,삼성전자,2024-09-02,74400,Sell,78,"[""최근 1개월 수익률이 -10.47%로 단기 추세가 뚜렷하게 약세이며, 향후 20거래일에도 모멘텀 약화가 이어질 가능성이 높습니다."", ""거래량 변화율이 -7.31%로 수급이 둔화된 상태라 반등 탄력이 강하게 붙기 어려운 환경입니다."", ""현재 주가는 52주 최고가 대비 낮고(52주 내 현재 위치 38.5%), PER 18.2와 ROE 7.4%를 감안하면 단기적으로는 밸류에이션 대비 성장 모멘텀이 강하다고 보기 어렵습니다.""]"
005930,삼성전자,2024-10-02,61300,Sell,82,"[""현재가가 52주 최저가(61,300원)와 동일해 52주 내 위치가 0.0%로, 기술적으로 매우 약한 구간에 있습니다."", ""최근 1개월 수익률이 -19.76%로 단기 추세가 뚜렷하게 하락하고 있어 향후 20거래일 내 추가 약세 가능성을 높입니다."", ""거래량 변화율이 45.60%로 급증했는데도 주가가 52주 최저 수준에 머물러 있어, 매도 압력이 우세한 흐름으로 해석됩니다.""]"
005930,삼성전자,2024-11-01,58300,Sell,74,"[""현재가 58,300원은 52주 최고가 87,800원 대비 크게 낮고 52주 내 현재 위치가 7.5%에 불과해 중기 추세가 약한 편입니다."", ""최근 1개월 수익률이 -5.20%로 단기 모멘텀이 부정적이며, 거래량 변화율도 -5.98%로 수급 개선 신호가 약합니다."", ""PER 14.2, PBR 1.06, ROE 7.4%는 극단적으로 저평가되거나 강한 성장 기대를 뒷받침하는 수준은 아니어서, 향후 20거래일 내 반등 근거보다 약세 지속 가능성이 더 큽니다.""]"
005930,삼성전자,2024-12-02,53600,Neutral,66,"[""PER 11.3, PBR 0.97, ROE 8.6%는 밸류에이션과 수익성 측면에서 극단적으로 나쁘지 않아 20거래일 내 급락을 단정할 근거는 약합니다."", ""최근 1개월 수익률이 -8.06%로 단기 모멘텀은 약세이며, 현재가가 52주 최고가 대비 크게 낮아 추세 반전 신호가 아직 강하지 않습니다."", ""52주 내 현재 위치가 9.8%로 저점권에 가깝고 거래량 변화율이 9.54%로 수급 변화 가능성은 있으나, 상승·하락 어느 쪽도 우세하다고 보기엔 근거가 부족합니다.""]"
005930,삼성전자,2025-01-02,53400,Neutral,61,"[""PER 11.3, PBR 0.96, ROE 8.5%는 밸류에이션과 수익성이 극단적으로 나쁘지 않아 하방을 강하게 단정하기 어렵습니다."", ""현재 주가는 52주 최저가 49,900원에 매우 가까운 52주 내 위치 9.2%로 기술적으로는 저점권에 있으나, 이것만으로 20거래일 상승을 확신하기는 어렵습니다."", ""최근 1개월 수익률 -1.48%와 거래량 변화율 -32.84%는 단기 모멘텀과 수급이 약함을 시사하지만, 하락 추세가 강하게 가속된 수준으로 보이진 않아 방향성이 불명확합니다.""]"
