date,ticker,name,fiscal_period,report_name,revenue,operating_income,net_income,operating_margin,debt_ratio,operating_cashflow,dividend_yield,revenue_yoy,operating_income_yoy
2023-01-02,000270,기아,2022 3분기,분기보고서,23161648000000.0,768232000000.0,458895000000.0,3.32,92.59,8648866000000.0,3.6,30.47,-42.11
2023-02-01,000270,기아,2022 3분기,분기보고서,23161648000000.0,768232000000.0,458895000000.0,3.32,92.59,8648866000000.0,3.6,30.47,-42.11
2023-03-02,000270,기아,2022 3분기,분기보고서,23161648000000.0,768232000000.0,458895000000.0,3.32,92.59,8648866000000.0,3.6,30.47,-42.11
2023-04-03,000270,기아,2022 연간,사업보고서,86559029000000.0,7233120000000.0,5408976000000.0,8.36,87.35,9333186000000.0,5.5,23.9,42.79
2023-05-02,000270,기아,2022 연간,사업보고서,86559029000000.0,7233120000000.0,5408976000000.0,8.36,87.35,9333186000000.0,5.5,23.9,42.79
2023-06-01,000270,기아,2023 1분기,분기보고서,23690660000000.0,2873972000000.0,2119847000000.0,12.13,93.88,2437804000000.0,5.5,29.05,78.9
2023-07-03,000270,기아,2023 1분기,분기보고서,23690660000000.0,2873972000000.0,2119847000000.0,12.13,93.88,2437804000000.0,5.5,29.05,78.9
2023-08-01,000270,기아,2023 1분기,분기보고서,23690660000000.0,2873972000000.0,2119847000000.0,12.13,93.88,2437804000000.0,5.5,29.05,78.9
2023-09-01,000270,기아,2023 2분기,반기보고서,26244214000000.0,3403042000000.0,2816912000000.0,12.97,82.58,6640182000000.0,5.5,19.97,52.33
2023-10-04,000270,기아,2023 2분기,반기보고서,26244214000000.0,3403042000000.0,2816912000000.0,12.97,82.58,6640182000000.0,5.5,19.97,52.33
2023-11-01,000270,기아,2023 2분기,반기보고서,26244214000000.0,3403042000000.0,2816912000000.0,12.97,82.58,6640182000000.0,5.5,19.97,52.33
2023-12-01,000270,기아,2023 3분기,분기보고서,25545392000000.0,2865097000000.0,2221005000000.0,11.22,80.05,11008408000000.0,5.5,10.29,272.95
2024-01-02,000270,기아,2023 3분기,분기보고서,25545392000000.0,2865097000000.0,2221005000000.0,11.22,80.05,11008408000000.0,5.5,10.29,272.95
2024-02-01,000270,기아,2023 3분기,분기보고서,25545392000000.0,2865097000000.0,2221005000000.0,11.22,80.05,11008408000000.0,5.5,10.29,272.95
2024-03-04,000270,기아,2023 3분기,분기보고서,25545392000000.0,2865097000000.0,2221005000000.0,11.22,80.05,11008408000000.0,5.5,10.29,272.95
2024-04-01,000270,기아,2023 연간,사업보고서,99808420000000.0,11607873000000.0,8777817000000.0,11.63,73.18,11296526000000.0,5.6,15.31,60.48
2024-05-02,000270,기아,2023 연간,사업보고서,99808420000000.0,11607873000000.0,8777817000000.0,11.63,73.18,11296526000000.0,5.6,15.31,60.48
2024-06-03,000270,기아,2024 1분기,분기보고서,26212851000000.0,3425710000000.0,2809052000000.0,13.07,76.86,3205591000000.0,5.6,10.65,19.2
2024-07-01,000270,기아,2024 1분기,분기보고서,26212851000000.0,3425710000000.0,2809052000000.0,13.07,76.86,3205591000000.0,5.6,10.65,19.2
2024-08-01,000270,기아,2024 1분기,분기보고서,26212851000000.0,3425710000000.0,2809052000000.0,13.07,76.86,3205591000000.0,5.6,10.65,19.2
2024-09-02,000270,기아,2024 2분기,반기보고서,27567907000000.0,3643732000000.0,2956622000000.0,13.22,69.28,6001709000000.0,5.6,5.04,7.07
2024-10-02,000270,기아,2024 2분기,반기보고서,27567907000000.0,3643732000000.0,2956622000000.0,13.22,69.28,6001709000000.0,5.6,5.04,7.07
2024-11-01,000270,기아,2024 2분기,반기보고서,27567907000000.0,3643732000000.0,2956622000000.0,13.22,69.28,6001709000000.0,5.6,5.04,7.07
2024-12-02,000270,기아,2024 3분기,분기보고서,26519877000000.0,2881280000000.0,2267913000000.0,10.86,67.46,10003321000000.0,5.6,3.81,0.56
2025-01-02,000270,기아,2024 3분기,분기보고서,26519877000000.0,2881280000000.0,2267913000000.0,10.86,67.46,10003321000000.0,5.6,3.81,0.56
2025-02-03,000270,기아,2024 3분기,분기보고서,26519877000000.0,2881280000000.0,2267913000000.0,10.86,67.46,10003321000000.0,5.6,3.81,0.56
2025-03-04,000270,기아,2024 3분기,분기보고서,26519877000000.0,2881280000000.0,2267913000000.0,10.86,67.46,10003321000000.0,5.6,3.81,0.56
2025-04-01,000270,기아,2024 연간,사업보고서,107448752000000.0,12667139000000.0,9775005000000.0,11.79,66.11,12564368000000.0,6.5,7.65,9.13
2025-05-02,000270,기아,2024 연간,사업보고서,107448752000000.0,12667139000000.0,9775005000000.0,11.79,66.11,12564368000000.0,6.5,7.65,9.13
