date,ticker,name,fiscal_period,report_name,revenue,operating_income,net_income,operating_margin,debt_ratio,operating_cashflow,dividend_yield,revenue_yoy,operating_income_yoy
2023-01-02,352820,HYBE,2022 3분기,분기보고서,445499466000.0,60635743000.0,93082788000.0,13.61,55.94,228080229000.0,,30.63,-7.62
2023-02-01,352820,HYBE,2022 3분기,분기보고서,445499466000.0,60635743000.0,93082788000.0,13.61,55.94,228080229000.0,,30.63,-7.62
2023-03-02,352820,HYBE,2022 3분기,분기보고서,445499466000.0,60635743000.0,93082788000.0,13.61,55.94,228080229000.0,,30.63,-7.62
2023-04-03,352820,HYBE,2022 연간,사업보고서,1776153957000.0,236907930000.0,48032125000.0,13.34,66.3,347125164000.0,,41.42,24.53
2023-05-02,352820,HYBE,2022 연간,사업보고서,1776153957000.0,236907930000.0,48032125000.0,13.34,66.3,347125164000.0,,41.42,24.53
2023-06-01,352820,HYBE,2023 1분기,분기보고서,410634676000.0,52511614000.0,23023420000.0,12.79,78.4,60748734000.0,,44.1,41.67
2023-07-03,352820,HYBE,2023 1분기,분기보고서,410634676000.0,52511614000.0,23023420000.0,12.79,78.4,60748734000.0,,44.1,41.67
2023-08-01,352820,HYBE,2023 1분기,분기보고서,410634676000.0,52511614000.0,23023420000.0,12.79,78.4,60748734000.0,,44.1,41.67
2023-09-01,352820,HYBE,2023 2분기,반기보고서,620990222000.0,81339517000.0,117402885000.0,13.1,64.35,21911956000.0,,21.24,-7.89
2023-10-04,352820,HYBE,2023 2분기,반기보고서,620990222000.0,81339517000.0,117402885000.0,13.1,64.35,21911956000.0,,21.24,-7.89
2023-11-01,352820,HYBE,2023 2분기,반기보고서,620990222000.0,81339517000.0,117402885000.0,13.1,64.35,21911956000.0,,21.24,-7.89
2023-12-01,352820,HYBE,2023 3분기,분기보고서,537859338000.0,72654243000.0,99690347000.0,13.51,63.31,47604378000.0,,20.73,19.82
2024-01-02,352820,HYBE,2023 3분기,분기보고서,537859338000.0,72654243000.0,99690347000.0,13.51,63.31,47604378000.0,,20.73,19.82
2024-02-01,352820,HYBE,2023 3분기,분기보고서,537859338000.0,72654243000.0,99690347000.0,13.51,63.31,47604378000.0,,20.73,19.82
2024-03-04,352820,HYBE,2023 3분기,분기보고서,537859338000.0,72654243000.0,99690347000.0,13.51,63.31,47604378000.0,,20.73,19.82
2024-04-01,352820,HYBE,2023 연간,사업보고서,2178088207000.0,295643307000.0,183449559000.0,13.57,71.89,310627196000.0,0.3,22.63,24.79
2024-05-02,352820,HYBE,2023 연간,사업보고서,2178088207000.0,295643307000.0,183449559000.0,13.57,71.89,310627196000.0,0.3,22.63,24.79
2024-06-03,352820,HYBE,2024 1분기,분기보고서,360918434000.0,14383571000.0,11098157000.0,3.99,67.65,-67874514000.0,0.3,-12.11,-72.61
2024-07-01,352820,HYBE,2024 1분기,분기보고서,360918434000.0,14383571000.0,11098157000.0,3.99,67.65,-67874514000.0,0.3,-12.11,-72.61
2024-08-01,352820,HYBE,2024 1분기,분기보고서,360918434000.0,14383571000.0,11098157000.0,3.99,67.65,-67874514000.0,0.3,-12.11,-72.61
2024-09-02,352820,HYBE,2024 2분기,반기보고서,640463967000.0,50904725000.0,10099979000.0,7.95,59.25,-42432464000.0,0.3,3.14,-37.42
2024-10-02,352820,HYBE,2024 2분기,반기보고서,640463967000.0,50904725000.0,10099979000.0,7.95,59.25,-42432464000.0,0.3,3.14,-37.42
2024-11-01,352820,HYBE,2024 2분기,반기보고서,640463967000.0,50904725000.0,10099979000.0,7.95,59.25,-42432464000.0,0.3,3.14,-37.42
2024-12-02,352820,HYBE,2024 3분기,분기보고서,527847400000.0,54185386000.0,1444261000.0,10.27,61.41,49511606000.0,0.3,-1.86,-25.42
2025-01-02,352820,HYBE,2024 3분기,분기보고서,527847400000.0,54185386000.0,1444261000.0,10.27,61.41,49511606000.0,0.3,-1.86,-25.42
2025-02-03,352820,HYBE,2024 3분기,분기보고서,527847400000.0,54185386000.0,1444261000.0,10.27,61.41,49511606000.0,0.3,-1.86,-25.42
2025-03-04,352820,HYBE,2024 3분기,분기보고서,527847400000.0,54185386000.0,1444261000.0,10.27,61.41,49511606000.0,0.3,-1.86,-25.42
2025-04-01,352820,HYBE,2024 연간,사업보고서,2255648536000.0,184045287000.0,-3431847000.0,8.16,55.93,151599247000.0,0.08,3.56,-37.75
2025-05-02,352820,HYBE,2024 연간,사업보고서,2255648536000.0,184045287000.0,-3431847000.0,8.16,55.93,151599247000.0,0.08,3.56,-37.75
2025-06-02,352820,HYBE,2025 1분기,분기보고서,500613449000.0,21622540000.0,54390181000.0,4.32,54.39,6879373000.0,0.08,38.71,50.33
2025-07-01,352820,HYBE,2025 1분기,분기보고서,500613449000.0,21622540000.0,54390181000.0,4.32,54.39,6879373000.0,0.08,38.71,50.33
2025-08-01,352820,HYBE,2025 1분기,분기보고서,500613449000.0,21622540000.0,54390181000.0,4.32,54.39,6879373000.0,0.08,38.71,50.33
2025-09-01,352820,HYBE,2025 2분기,반기보고서,705649177000.0,65918974000.0,15457861000.0,9.34,60.97,52080773000.0,0.08,10.18,29.49
2025-10-01,352820,HYBE,2025 2분기,반기보고서,705649177000.0,65918974000.0,15457861000.0,9.34,60.97,52080773000.0,0.08,10.18,29.49
2025-11-03,352820,HYBE,2025 2분기,반기보고서,705649177000.0,65918974000.0,15457861000.0,9.34,60.97,52080773000.0,0.08,10.18,29.49
2025-12-01,352820,HYBE,2025 3분기,분기보고서,727180687000.0,-42197879000.0,-52032755000.0,-5.8,61.53,51468719000.0,0.08,37.76,-177.88
