ticker,name,signal_date,price,signal,confidence,reasons
005930,삼성전자,2023-01-02,55500,Sell,78,"[""최근 1개월 수익률이 -11.34%로 단기 추세가 이미 약세이며, 향후 20거래일에도 모멘텀 약화가 이어질 가능성이 높습니다."", ""현재 주가는 52주 최고가 대비 크게 낮고 52주 내 위치가 10.4%에 불과해, 기술적으로도 하방 압력이 우세한 구간으로 해석됩니다."", ""거래량 변화율이 -18.94%로 수급이 둔화되고 있어 반등 탄력보다 추가 약세 가능성에 더 무게가 실립니다.""]"
005930,삼성전자,2023-02-01,61800,Buy,74,"[""PER 10.0, PBR 1.25, ROE 12.5%로 밸류에이션 대비 수익성이 양호해 20거래일 내 추가 반등 여지가 있습니다."", ""최근 1개월 수익률이 11.75%이고 거래량 변화율이 47.34%로, 단기 모멘텀과 수급 개선이 확인됩니다."", ""현재 주가는 52주 최고가 대비 40.4% 수준으로 고점 부담이 크지 않으며, 최근 리포트들의 목표주가가 73,000~90,000원으로 현재가 대비 상단 여력이 제시됩니다.""]"
005930,삼성전자,2023-03-02,60800,Neutral,61,"[""PER 9.9, PBR 1.23, ROE 12.5%로 밸류에이션과 수익성은 무난하지만, 이것만으로 향후 20거래일 주가 상승을 강하게 뒷받침하진 않습니다."", ""주가는 52주 최고가 대비 40.4% 수준으로 고점 대비 부담은 줄었지만, 최근 1개월 수익률이 -0.33%로 방향성이 약하고 거래량 변화율도 -18.98%로 수급 모멘텀이 둔화되어 있습니다."", ""최근 애널리스트 리포트의 목표주가가 72,000~90,000원으로 현재가보다 높아 중기적 기대는 있으나, 감산·공급조절 관련 내용이 중심이라 20거래일 내 즉각적인 상승 근거로는 다소 불확실합니다.""]"
005930,삼성전자,2023-04-03,63100,Buy,74,"[""PER 7.8과 PBR 1.24는 KOSPI 대형주 기준으로 과도한 밸류에이션 부담이 크지 않고, ROE 15.8%로 수익성도 양호해 20거래일 내 하방 압력보다 재평가 여지가 더 큽니다."", ""주가는 52주 최고가 대비 60.7% 수준에 머물러 있어 고점 부담이 제한적이며, 최근 1개월 수익률이 4.30%로 단기 추세가 이미 우상향입니다."", ""거래량 변화율이 3.55%로 수급이 완전히 꺾인 모습은 아니고, 최근 애널리스트 리포트의 목표주가가 75,000~82,000원 범위로 현재가(63,100원) 대비 상방 여지가 제시됩니다.""]"
005930,삼성전자,2023-05-02,65700,Neutral,61,"[""PER 8.2와 ROE 15.8%는 밸류에이션과 수익성 측면에서 무난하지만, PBR 1.29와 시가총액 384.1조원은 이미 상당 부분 기대가 반영된 대형주로 보여 단기 추가 상승 여력은 제한적입니다."", ""현재 주가는 52주 최고가 68,100원 대비 84.5% 수준으로 고점 근처에 위치해 있어, 향후 20거래일 동안 추격 매수보다 차익실현 압력이 먼저 나타날 가능성도 있습니다."", ""최근 1개월 수익률이 2.66%로 완만한 상승세이고 거래량 변화율이 18.24%로 수급 개선 신호는 있으나, 애널리스트 목표주가가 78,000~90,000원으로 분산되어 있어 단기 방향성을 강하게 확정하기는 어렵습니다.""]"
005930,삼성전자,2023-06-01,70900,Sell,72,"[""현재가 70,900원은 52주 최고가 72,300원 대비 92.9% 수준으로 고점권에 근접해 있어, 향후 20거래일 내 추가 상승 여력이 제한적입니다."", ""최근 1개월 수익률이 8.24%로 이미 단기 상승이 진행된 반면 거래량 변화율은 -8.10%로 수급 확장이 동반되지 않아 추세 지속 신뢰도가 높지 않습니다."", ""PER 10.7, PBR 1.38, ROE 12.9%는 무난하지만, 최근 30일 리포트가 목표주가 상향 기대를 담고 있어도 현재 주가가 이미 이를 상당 부분 반영했을 가능성이 있어 단기적으로는 보수적 판단이 우세합니다.""]"
005930,삼성전자,2023-07-03,73000,Sell,74,"[""현재가 73,000원이 52주 최고가와 동일해 52주 내 위치가 100%로, 단기적으로 추가 상승 여력이 제한되고 차익실현 압력이 커질 수 있습니다."", ""최근 1개월 수익률은 2.96%로 상승했지만 거래량 변화율이 -8.80%로 수급 강도가 약해 상승 추세의 지속성을 강하게 뒷받침하지 못합니다."", ""PER 11.0과 ROE 12.9%는 무난하지만, 최근 30일 리포트가 'MX의 위기'를 언급해 향후 20거래일 관점에서 실적/모멘텀 둔화 우려가 우세합니다.""]"
005930,삼성전자,2023-08-01,71100,Buy,74,"[""PER 10.7, PBR 1.38, ROE 12.9%로 수익성 대비 밸류에이션이 과도하게 비싸지 않아 20거래일 내 추가 하락보다 반등 여지가 있습니다."", ""현재가 71,100원은 52주 최고가 73,400원 대비 약 3.1% 낮고 52주 내 위치가 88.9%로 고점권이지만, 아직 신고가 돌파 직전 구간이라 단기 추세 연장 가능성이 있습니다."", ""최근 1개월 수익률은 -2.60%로 약세였지만 거래량 변화율이 19.54%로 증가해 단기 수급 개선 신호가 나타나고, 최근 애널리스트 목표주가가 87,000~95,000원으로 현재가 대비 상방 여지가 큽니다.""]"
005930,삼성전자,2023-09-01,71000,Neutral,61,"[""현재가 71,000원은 52주 최고가 73,400원 대비 약 3.3% 낮아 단기적으로는 고점 부근에 위치해 추가 상승 여력이 크다고 보기 어렵습니다."", ""최근 1개월 수익률이 1.57%로 상승 탄력이 강하지 않고, 거래량 변화율이 -19.74%로 수급 모멘텀이 약화된 모습입니다."", ""PER 13.6, PBR 1.38, ROE 10.2%는 무난한 수준이지만, 향후 20거래일 방향을 단정할 만큼 강한 상승 또는 하락 신호로는 부족합니다.""]"
005930,삼성전자,2023-10-04,67500,Neutral,62,"[""PER 12.9, PBR 1.31, ROE 10.2%는 밸류에이션과 수익성이 무난해 급락 근거는 약하지만, 20거래일 내 강한 추가 상승을 단정할 만큼 저평가 신호도 뚜렷하지 않습니다."", ""주가는 52주 최고가 대비 71.6% 수준으로 고점 부담은 크지 않지만, 최근 1개월 수익률이 0.60%에 그쳐 단기 모멘텀이 강하다고 보기 어렵습니다."", ""거래량 변화율 32.09%와 최근 애널리스트 리포트의 목표주가 상향 및 메모리 업황 개선 언급은 우호적이지만, 리포트 내용이 주로 중기 실적 개선에 초점이 있어 20거래일 내 방향성을 강하게 확정하기에는 근거가 제한적입니다.""]"
005930,삼성전자,2023-11-01,68600,Buy,74,"[""최근 30일 애널리스트 리포트가 메모리 반도체 턴어라운드와 3Q23 실적 개선을 공통적으로 언급하며 목표주가도 90,000~95,000원으로 현재가(68,600원) 대비 상방 여지가 제시되어 있습니다."", ""현재 주가는 52주 최고가 73,400원 대비 아직 낮고 52주 내 위치가 73.5%로 고점 부근이지만, 최근 1개월 수익률이 0.00%로 추가 상승 여력이 완전히 소진된 상태는 아닙니다."", ""PER 13.1, PBR 1.34, ROE 10.2%는 극단적으로 비싼 밸류에이션은 아니며, 거래량 변화율 1.45%도 단기적으로 수급이 완전히 약화된 모습은 아닙니다.""]"
005930,삼성전자,2023-12-01,72000,Neutral,66,"[""주가는 52주 최고가 73,400원 대비 92.3% 수준으로 단기적으로 고점 부근에 위치해 있어 추가 상승 여력이 크다고 단정하기 어렵습니다."", ""최근 1개월 수익률은 3.30%로 양호하지만 거래량 변화율이 -16.55%로 수급 확장이 동반되지 않아 상승 추세의 강도가 제한적입니다."", ""애널리스트 리포트는 목표주가 상향과 AI·메모리 개선 기대를 담고 있으나, 동시에 '당분간 주가 상승은 기대하기 어렵다'는 의견도 있어 방향성이 혼재합니다.""]"
005930,삼성전자,2024-01-02,79600,Neutral,66,"[""주가가 52주 최고가(79,600원)와 동일해 52주 내 위치가 100%로, 단기적으로는 추가 상승 여력이 제한될 수 있는 고점권 상태입니다."", ""최근 1개월 수익률이 9.49%이고 거래량 변화율도 11.79%로 상승 모멘텀은 존재하지만, 이미 가격에 상당 부분 반영됐을 가능성이 있습니다."", ""PER 16.9, PBR 1.53, ROE 9.0%는 극단적으로 저평가되거나 고평가된 수준은 아니며, 최근 30일 리포트도 목표주가 90,000원 1건뿐이라 20거래일 방향성을 강하게 단정하기 어렵습니다.""]"
005930,삼성전자,2024-02-01,73600,Neutral,66,"[""최근 1개월 수익률이 -4.42%로 단기 모멘텀이 약하고, 52주 최고가 대비 현재 위치가 70.9%로 고점 돌파를 뒷받침할 강한 추세 신호는 보이지 않습니다."", ""거래량 변화율이 25.71%로 수급 관심은 증가했지만, 이는 방향성을 단정하기보다 변동성 확대 가능성을 시사해 상승·하락 어느 쪽도 확신하기 어렵습니다."", ""애널리스트 리포트가 최근 실적 부진과 기대 이하를 공통적으로 지적하면서도 목표주가가 87,000~105,000원으로 분산되어 있어, 20거래일 내 명확한 방향성을 단정하기에는 근거가 혼재합니다.""]"
005930,삼성전자,2024-03-04,74900,Neutral,61,"[""현재 주가는 52주 최고가 대비 77.2% 수준으로 고점 부담은 크지 않지만, 최근 1개월 수익률이 0.81%에 그쳐 단기 상승 모멘텀이 강하다고 보기 어렵습니다."", ""거래량 변화율이 -10.20%로 수급이 약화된 모습이라 향후 20거래일 내 추세적 상승을 강하게 지지하는 신호는 제한적입니다."", ""PER 15.9, PBR 1.44, ROE 9.1%와 목표주가 95,000원 리포트는 중립 이상을 시사하지만, 현재 데이터만으로는 상승과 하락 어느 쪽도 निर्ण정적으로 우세하다고 보기 어렵습니다.""]"
005930,삼성전자,2024-04-01,82000,Sell,74,"[""현재가 82,000원이 52주 최고가 82,400원의 98.0% 수준으로, 최근 1개월 수익률 11.72%와 함께 단기 과열 및 차익실현 압력이 커질 위치에 있습니다."", ""PER 38.5는 ROE 4.1% 대비 높아 밸류에이션 부담이 크고, PBR 1.58도 수익성 대비 주가가 이미 상당 부분 선반영된 상태로 해석됩니다."", ""애널리스트 목표주가가 94,000~100,000원으로 상향 기대는 있으나, 최근 주가가 이미 강하게 반영된 데다 거래량 변화율 38.21%로 단기 변동성 확대 가능성이 있어 20거래일 관점에서는 하락 리스크를 더 크게 봅니다.""]"
005930,삼성전자,2024-05-02,78000,Neutral,66,"[""최근 1개월 수익률이 -4.88%이고 거래량 변화율도 -3.63%로 단기 모멘텀이 약해 20거래일 내 즉각적인 상승을 강하게 기대하기 어렵습니다."", ""52주 최고가 대비 현재 위치가 66.4%로 고점 대비 여유가 있지만, PER 36.6과 ROE 4.1%는 밸류에이션 대비 수익성 개선이 충분히 확인되지 않아 상승 근거가 제한적입니다."", ""최근 애널리스트 리포트의 목표주가(100,000~115,000원)는 현재가보다 높아 중기적 상방 기대는 있으나, 이는 20거래일 내 단기 방향성을 단정할 만큼 강한 신호는 아닙니다.""]"
005930,삼성전자,2024-06-03,75700,Neutral,61,"[""최근 1개월 수익률이 -2.32%로 단기 모멘텀이 약하고, 거래량 변화율도 -6.31%로 수급 개선 신호가 뚜렷하지 않습니다."", ""현재 주가는 52주 최고가 85,300원 대비 낮고 52주 내 위치가 50.3%로 중립 구간에 있어, 강한 추세 추종 매수 근거가 부족합니다."", ""PER 26.1과 PBR 1.42는 절대적으로 과도하다고 단정하기 어렵지만 ROE 5.4%가 낮아 밸류에이션을 정당화할 성장·수익성 근거가 제한적입니다.""]"
