ticker,name,signal_date,price,signal,confidence,reasons
005930,삼성전자,2023-01-02,55500,Neutral,48,"[""PER 9.0과 PBR 1.12는 저평가 신호를 보이나, 최근 1개월 수익률 -11.34%와 거래량 감소 -18.94%는 약세 모멘텀을 시사한다."", ""52주 최저가 52,600원 근처(현재 55,500원)에 위치하여 하단 지지선이 형성되었으나, 최고가 80,500원 대비 31% 하락한 상태로 회복 근거가 제한적이다."", ""ROE 12.4%는 양호하나 저평가 지표와 약세 기술지표가 상충하여 향후 20거래일 방향성을 확신할 수 없다.""]"
005930,삼성전자,2023-02-01,61800,Buy,72,"[""PER 10.0과 PBR 1.25는 저평가 수준으로, 현재 주가가 내재가치 대비 할인되어 있음을 시사한다."", ""애널리스트 목표주가 평균 80,000원으로 현재가 61,800원 대비 약 29% 상승 여력이 있으며, 최근 1개월 수익률 11.75%와 거래량 증가 47.34%는 상승 모멘텀을 보여준다."", ""52주 최저가 52,600원 대비 현재가가 17.4% 상승했고 최고가까지 22% 남아있어, 기술적 반등 구간에 위치하고 있다."", ""ROE 12.5%는 양호한 수익성을 유지하고 있으며, 애널리스트들이 '저점 분할 매수'와 '고진감래' 등 긍정적 평가를 제시하고 있다.""]"
005930,삼성전자,2023-03-02,60800,Buy,72,"[""PER 9.9는 저평가 수준이며 ROE 12.5%는 합리적 수익성을 나타내 밸류에이션 매력이 있다."", ""애널리스트 목표주가가 72,000~90,000원으로 현재가 60,800원 대비 18~48% 상승 여지를 제시하고 있다."", ""52주 최저가 52,600원 대비 현재가 40.4% 상승한 위치에서 기술적 반등 모멘텀이 형성되어 있다."", ""다만 최근 1개월 수익률 -0.33%와 거래량 감소(-18.98%)는 단기 모멘텀 약화를 시사하므로 확신도를 제한한다.""]"
005930,삼성전자,2023-04-03,63100,Buy,72,"[""PER 7.8은 저평가 수준이며 ROE 15.8%는 양호한 수익성을 나타내 상승 여력이 있음"", ""애널리스트 목표주가 평균 79,000원으로 현재가 63,100원 대비 25% 이상의 상승 잠재력 제시"", ""52주 최저가 52,600원 대비 현재가 20% 상승했으나 최고가 69,900원까지 여전히 10% 상승 공간 존재"", ""최근 1개월 수익률 4.30%와 거래량 변화율 3.55% 증가로 긍정적 모멘텀 형성 중"", ""다만 '업황 악화 최고조' 등 일부 리포트의 부정적 평가로 인해 확신도는 70대 수준에 제한""]"
005930,삼성전자,2023-05-02,65700,Buy,72,"[""애널리스트 목표주가가 78,000~90,000원으로 현재가 65,700원 대비 18.7~36.9% 상승 여지를 제시하고 있다."", ""PER 8.2, PBR 1.29, ROE 15.8%로 저평가 상태이며 실적 반등 예상이 복수 리포트에서 언급되었다."", ""52주 최저가 대비 25% 상승한 현재 위치에서 거래량 변화율 18.24% 증가로 상승 모멘텀이 형성되고 있다."", ""2Q23 저점 이후 전사 실적 반등 예상이 일관되게 제시되어 향후 20거래일 내 긍정적 재평가 가능성이 있다.""]"
005930,삼성전자,2023-06-01,70900,Sell,72,"[""현재가 70,900원이 52주 최고가 72,300원에 매우 근접(92.9%)하여 추가 상승 여력이 제한적"", ""최근 1개월 수익률 8.24%로 이미 상당한 상승을 기록했으며, 애널리스트 목표주가(82,000~90,000원)가 현재가보다 낮거나 근소한 수준"", ""거래량 변화율 -8.10%로 하락하고 있어 상승 모멘텀의 약화를 시사"", ""PER 10.7, PBR 1.38, ROE 12.9% 등 밸류에이션은 합리적이나 향후 20거래일 내 추가 상승을 뒷받침할 긍정적 촉매가 부재""]"
005930,삼성전자,2023-07-03,73000,Neutral,52,"[""현재가가 52주 최고가와 동일하여 단기 상승 여력이 제한적이고, 추가 상승 모멘텀이 약함"", ""PER 11.0은 저평가 수준이나 ROE 12.9%는 평이하여 실적 개선 근거가 부족함"", ""거래량이 -8.80% 감소하여 상승 추진력이 약화되었고, 최근 1개월 수익률 2.96%는 제한적"", ""애널리스트 목표주가 80,000원(현재가 대비 9.6% 상승)은 긍정적이나 'MX의 위기' 언급으로 단기 불확실성 존재""]"
005930,삼성전자,2023-08-01,71100,Buy,72,"[""애널리스트 5건 모두 목표주가 87,000~95,000원으로 현재가 71,100원 대비 22~34% 상승을 제시하고 있어 단기 상승 근거가 명확함"", ""PER 10.7, PBR 1.38로 저평가 상태이며 ROE 12.9%는 합리적 수익성을 보여 밸류에이션 매력이 있음"", ""거래량 변화율 19.54% 증가로 기관·외국인의 관심 증대 신호가 있으나, 최근 1개월 -2.60% 하락과 52주 최고가 대비 3% 하락 상태로 일부 불확실성 존재""]"
005930,삼성전자,2023-09-01,71000,Neutral,48,"[""52주 내 현재 위치 88.5%로 고점 근처에 위치하여 추가 상승 여력이 제한적"", ""거래량 변화율 -19.74%로 하락하여 상승 모멘텀 약화 신호"", ""PER 13.6, PBR 1.38의 합리적 밸류에이션은 긍정적이나 최근 1개월 수익률 1.57%로 모멘텀 부재"", ""ROE 10.2%는 중간 수준으로 향후 실적 개선 근거 불충분""]"
005930,삼성전자,2023-10-04,67500,Buy,72,"[""애널리스트 5건 모두 목표주가 90,000~95,000원으로 현재가 67,500원 대비 33~41% 상승 여지를 제시하고 있다."", ""메모리 반도체 업황 회복 시그널과 DRAM 이익 개선 흐름이 일관되게 보고되어 향후 실적 개선 가능성이 높다."", ""PER 12.9, PBR 1.31로 저평가 상태이며 거래량 변화율 32.09% 상승으로 기관·외국인 관심 증가 신호가 포착된다."", ""52주 내 현재 위치 71.6%로 상단에 위치하나, 목표주가까지는 여전히 20거래일 내 도달 가능한 거리이다.""]"
