ticker,name,signal_date,price,signal,confidence,reasons
005930,삼성전자,2023-01-02,55500,Sell,75,"[""최근 1개월 수익률이 -11.34%로 하락세를 보이고 있으며, 거래량 변화율 또한 -18.94%로 감소하여 투자 심리가 위축된 것으로 판단됩니다."", ""현재가가 52주 최저가에 근접한 10.4% 위치에 있어 추가 하락 가능성이 존재합니다."", ""연간 실적은 긍정적이나, 단기적인 기술적 지표들이 하락 추세를 시사하고 있어 향후 20거래일 내 주가 하락을 예상합니다.""]"
005930,삼성전자,2023-02-01,61800,Buy,75,"[""최근 1개월 수익률이 11.75%로 양호하며, 거래량 변화율도 47.34%로 높아 투자자들의 관심이 증가하고 있음을 시사합니다."", ""애널리스트 리포트에서 제시된 목표주가들이 현재가(61,800원) 대비 상승 여력을 보여주고 있으며, '저점 분할 매수' 의견이 존재합니다."", ""연간 실적에서 매출과 영업이익이 전년 대비 큰 폭으로 증가했으며, 영업이익률 및 영업현금흐름도 견조하여 기업의 펀더멘털이 양호함을 나타냅니다.""]"
005930,삼성전자,2023-03-02,60800,Sell,75,"[""최근 1개월 수익률이 -0.33%로 약세를 보이고 있으며, 거래량 변화율 또한 -18.98%로 감소하는 추세는 투자 심리 위축을 시사합니다."", ""애널리스트 리포트에서 제시된 목표주가들이 현재가(60,800원) 대비 상승 여력이 제한적이거나, 일부는 현재가와 유사한 수준에 머물러 있어 단기적인 강한 상승 동력을 찾기 어렵습니다."", ""기술적 지표상 52주 최고가 대비 현재 위치가 40.4%로, 상승보다는 하락 가능성에 무게를 두는 것이 합리적입니다.""]"
005930,삼성전자,2023-04-03,63100,Neutral,65,"[""최근 1개월 수익률 4.30%와 거래량 변화율 3.55%는 긍정적인 움직임을 시사하나, 52주 최고가 대비 현재 위치가 60.7%로 상승 여력에 대한 불확실성이 존재합니다."", ""애널리스트 리포트 목표주가 평균이 현재가 대비 상승 여력을 보여주지만, 반도체 업황 부진에 대한 우려가 혼재되어 있어 명확한 방향성을 판단하기 어렵습니다."", ""연간 실적에서 매출은 증가했으나 영업이익은 감소했으며, 영업이익률 또한 전년 대비 하락하여 향후 실적 개선에 대한 확신이 부족합니다.""]"
005930,삼성전자,2023-05-02,65700,Buy,75,"[""최근 1개월 수익률이 2.66%로 양호하며, 거래량 변화율도 18.24%로 긍정적인 수급 신호를 보입니다."", ""애널리스트 리포트에서 제시된 목표주가 평균이 현재가 대비 상당한 상승 여력을 시사합니다."", ""PER 8.2, PBR 1.08 등 현재 밸류에이션 지표가 낮아 저평가 매력이 존재하며, ROE 13.2%는 양호한 수익성을 나타냅니다.""]"
005930,삼성전자,2023-06-01,70900,Buy,75,"[""최근 1개월 수익률이 8.24%로 양호하며, 52주 최고가 대비 현재 위치가 92.9%로 상승 추세가 지속될 가능성이 있습니다."", ""하반기 DDR5 점유율 회복 예상 리포트가 목표주가 상향 근거로 제시되어 긍정적인 영향을 줄 수 있습니다."", ""부채비율 26.4%와 영업현금흐름 62.2조원으로 재무 안정성이 우수하여 시장 변동성에 대한 방어력이 높습니다.""]"
005930,삼성전자,2023-07-03,73000,Sell,75,"[""현재가가 52주 최고가와 동일하며, 최근 1개월 수익률이 2.96%로 상승했으나 거래량 변화율이 -8.80%로 감소하여 상승 동력이 약화되었음을 시사합니다."", ""최근 애널리스트 리포트에서 'MX의 위기'를 언급하며 목표주가 80,000원을 제시했으나, 이는 현재가 대비 상승 여력이 제한적임을 나타냅니다."", ""연간 실적에서 매출은 증가했으나 영업이익이 전년 대비 16.0% 감소한 점은 수익성 악화 가능성을 보여줍니다.""]"
005930,삼성전자,2023-08-01,71100,Buy,75,"[""최근 애널리스트 리포트에서 제시된 목표주가들이 현재가 대비 상승 여력을 시사하고 있습니다."", ""52주 최고가 대비 현재 위치가 높아 추가 상승에 대한 기대감을 가질 수 있습니다."", ""견조한 영업현금흐름과 낮은 부채비율은 재무 안정성을 뒷받침하며, 이는 주가 상승의 잠재적 동력이 될 수 있습니다.""]"
005930,삼성전자,2023-09-01,71000,Buy,75,"[""현재가(71,000원)가 52주 최고가(73,400원)에 근접한 88.5% 수준으로, 추가 상승 여력이 존재함을 시사합니다."", ""PER 8.8배, PBR 1.17배는 시장 평균 대비 저평가 가능성을 나타내며, ROE 13.3%는 양호한 수익성을 보여줍니다."", ""매출은 전년 대비 8.1% 증가하였고, 영업현금흐름이 62.2조원으로 매우 견조하여 재무적 안정성이 높습니다.""]"
005930,삼성전자,2023-10-04,67500,Buy,75,"[""최근 애널리스트 리포트에서 메모리 반도체 업황 회복 및 DRAM 이익 개선 흐름을 지속적으로 언급하며 목표주가를 상향하고 있어 긍정적인 전망을 제시하고 있습니다."", ""현재 주가가 52주 최고가 대비 약 8.4% 하락한 수준이며, 52주 내 현재 위치가 71.6%로 상승 추세의 중간 지점에 위치하여 추가 상승 여력이 존재합니다."", ""부채비율이 26.4%로 매우 낮고 영업현금흐름이 62.2조원으로 풍부하여 재무 안정성이 뛰어나며, 이는 주가 하락 시 방어력과 상승 시 추진력으로 작용할 수 있습니다.""]"
005930,삼성전자,2023-11-01,68600,Buy,75,"[""최근 애널리스트 리포트에서 제시된 목표주가(90,000원~95,000원) 대비 현재가(68,600원)는 상당한 상승 여력을 시사합니다."", ""3분기 잠정실적 발표 이후 메모리 반도체 턴어라운드 및 우려보다 양호한 실적에 대한 긍정적인 분석이 다수 존재합니다."", ""부채비율 26.4%와 영업현금흐름 62.2조원으로 재무 안정성이 우수하며, 이는 향후 실적 개선에 대한 기대감을 높입니다.""]"
005930,삼성전자,2023-12-01,72000,Buy,75,"[""최근 애널리스트 리포트에서 목표주가가 현재가 대비 상승 여력을 시사하고 있으며, On Device AI 모멘텀, 수요 회복 및 메모리 실적 개선 전망이 긍정적으로 제시되었습니다."", ""현재 주가는 52주 최고가에 근접한 수준이지만, PBR 1.19배는 자산 가치 대비 높은 수준은 아니며, ROE 13.3%는 양호한 수익성을 나타냅니다."", ""부채비율 26.4%와 영업현금흐름 62.2조원은 우수한 재무 안정성을 보여주어 단기적인 주가 하락 위험을 완화합니다.""]"
005930,삼성전자,2024-01-02,79600,Buy,75,"[""최근 1개월 수익률 9.49%와 거래량 변화율 11.79%는 긍정적인 모멘텀을 시사합니다."", ""52주 최고가와 현재가가 일치하며, 이는 강한 상승 추세의 지속 가능성을 나타냅니다."", ""HBM3 고객 확대 본격화 리포트는 향후 실적 개선에 대한 기대감을 높여 주가 상승의 근거가 될 수 있습니다.""]"
005930,삼성전자,2024-02-01,73600,Sell,75,"[""최근 1개월 수익률이 -4.42%로 하락세를 보이고 있으며, 52주 최고가 대비 현재 위치가 70.9%로 상승 여력이 제한적입니다."", ""최근 30일간 발표된 애널리스트 리포트 5건 모두 목표주가가 현재가(73,600원) 대비 상승 여력이 크지 않거나 하락 가능성을 시사하고 있습니다."", ""연간 실적에서 영업이익이 전년 대비 -16.0% 감소한 점은 향후 주가 상승에 부담으로 작용할 수 있습니다.""]"
