ticker,name,signal_date,price,signal,confidence,reasons,return_5d,return_20d,excess_return_5d,excess_return_20d
005930,삼성전자,2023-01-02,55500,Sell,75,"[""최근 1개월 수익률이 -11.34%로 하락세를 보이고 있으며, 거래량 변화율 또한 -18.94%로 감소하여 투자 심리가 위축된 것으로 판단됩니다."", ""현재가가 52주 최저가에 근접한 10.4% 위치에 있어 추가 하락 가능성이 존재합니다."", ""연간 실적은 긍정적이나, 단기적인 기술적 지표들이 하락 추세를 시사하고 있어 향후 20거래일 내 주가 하락을 예상합니다.""]",9.025270758122744,14.620938628158845,3.047392019413236,3.3439631292135115
005930,삼성전자,2023-02-01,61800,Buy,75,"[""최근 1개월 수익률이 11.75%로 양호하며, 거래량 변화율도 47.34%로 높아 투자자들의 관심이 증가하고 있음을 시사합니다."", ""애널리스트 리포트에서 제시된 목표주가들이 현재가(61,800원) 대비 상승 여력을 보여주고 있으며, '저점 분할 매수' 의견이 존재합니다."", ""연간 실적에서 매출과 영업이익이 전년 대비 큰 폭으로 증가했으며, 영업이익률 및 영업현금흐름도 견조하여 기업의 펀더멘털이 양호함을 나타냅니다.""]",-0.7874015748031495,-4.724409448818897,-1.2993746152101306,-3.233449985418491
005930,삼성전자,2023-03-02,60800,Sell,75,"[""최근 1개월 수익률이 -0.33%로 약세를 보이고 있으며, 거래량 변화율 또한 -18.98%로 감소하는 추세는 투자 심리 위축을 시사합니다."", ""애널리스트 리포트에서 제시된 목표주가들이 현재가(60,800원) 대비 상승 여력이 제한적이거나, 일부는 현재가와 유사한 수준에 머물러 있어 단기적인 강한 상승 동력을 찾기 어렵습니다."", ""기술적 지표상 52주 최고가 대비 현재 위치가 40.4%로, 상승보다는 하락 가능성에 무게를 두는 것이 합리적입니다.""]",-1.6528925619834711,5.785123966942149,-0.11181849750341843,3.943482895755877
005930,삼성전자,2023-04-03,63100,Neutral,65,"[""최근 1개월 수익률 4.30%와 거래량 변화율 3.55%는 긍정적인 움직임을 시사하나, 52주 최고가 대비 현재 위치가 60.7%로 상승 여력에 대한 불확실성이 존재합니다."", ""애널리스트 리포트 목표주가 평균이 현재가 대비 상승 여력을 보여주지만, 반도체 업황 부진에 대한 우려가 혼재되어 있어 명확한 방향성을 판단하기 어렵습니다."", ""연간 실적에서 매출은 증가했으나 영업이익은 감소했으며, 영업이익률 또한 전년 대비 하락하여 향후 실적 개선에 대한 확신이 부족합니다.""]",3.6163522012578615,2.8301886792452833,0.9011847558534929,1.9880231568325588
005930,삼성전자,2023-05-02,65700,Buy,75,"[""최근 1개월 수익률이 2.66%로 양호하며, 거래량 변화율도 18.24%로 긍정적인 수급 신호를 보입니다."", ""애널리스트 리포트에서 제시된 목표주가 평균이 현재가 대비 상당한 상승 여력을 시사합니다."", ""PER 8.2, PBR 1.08 등 현재 밸류에이션 지표가 낮아 저평가 매력이 존재하며, ROE 13.2%는 양호한 수익성을 나타냅니다.""]",-1.834862385321101,10.397553516819572,-1.4190952149365128,6.4013913676231216
005930,삼성전자,2023-06-01,70900,Buy,75,"[""최근 1개월 수익률이 8.24%로 양호하며, 52주 최고가 대비 현재 위치가 92.9%로 상승 추세가 지속될 가능성이 있습니다."", ""하반기 DDR5 점유율 회복 예상 리포트가 목표주가 상향 근거로 제시되어 긍정적인 영향을 줄 수 있습니다."", ""부채비율 26.4%와 영업현금흐름 62.2조원으로 재무 안정성이 우수하여 시장 변동성에 대한 방어력이 높습니다.""]",-1.662049861495845,1.10803324099723,-2.7380255050053854,1.065363252990969
005930,삼성전자,2023-07-03,73000,Sell,75,"[""현재가가 52주 최고가와 동일하며, 최근 1개월 수익률이 2.96%로 상승했으나 거래량 변화율이 -8.80%로 감소하여 상승 동력이 약화되었음을 시사합니다."", ""최근 애널리스트 리포트에서 'MX의 위기'를 언급하며 목표주가 80,000원을 제시했으나, 이는 현재가 대비 상승 여력이 제한적임을 나타냅니다."", ""연간 실적에서 매출은 증가했으나 영업이익이 전년 대비 16.0% 감소한 점은 수익성 악화 가능성을 보여줍니다.""]",-2.054794520547945,-2.6027397260273974,-0.8663519510132514,-5.446981255192835
005930,삼성전자,2023-08-01,71100,Buy,75,"[""최근 애널리스트 리포트에서 제시된 목표주가들이 현재가 대비 상승 여력을 시사하고 있습니다."", ""52주 최고가 대비 현재 위치가 높아 추가 상승에 대한 기대감을 가질 수 있습니다."", ""견조한 영업현금흐름과 낮은 부채비율은 재무 안정성을 뒷받침하며, 이는 주가 상승의 잠재적 동력이 될 수 있습니다.""]",-1.4306151645207439,-4.291845493562231,-0.9968245993699907,-1.9910356237758466
005930,삼성전자,2023-09-01,71000,Buy,75,"[""현재가(71,000원)가 52주 최고가(73,400원)에 근접한 88.5% 수준으로, 추가 상승 여력이 존재함을 시사합니다."", ""PER 8.8배, PBR 1.17배는 시장 평균 대비 저평가 가능성을 나타내며, ROE 13.3%는 양호한 수익성을 보여줍니다."", ""매출은 전년 대비 8.1% 증가하였고, 영업현금흐름이 62.2조원으로 매우 견조하여 재무적 안정성이 높습니다.""]",-0.5617977528089888,-7.303370786516854,0.508794806824219,-0.5006391697944004
005930,삼성전자,2023-10-04,67500,Buy,75,"[""최근 애널리스트 리포트에서 메모리 반도체 업황 회복 및 DRAM 이익 개선 흐름을 지속적으로 언급하며 목표주가를 상향하고 있어 긍정적인 전망을 제시하고 있습니다."", ""현재 주가가 52주 최고가 대비 약 8.4% 하락한 수준이며, 52주 내 현재 위치가 71.6%로 상승 추세의 중간 지점에 위치하여 추가 상승 여력이 존재합니다."", ""부채비율이 26.4%로 매우 낮고 영업현금흐름이 62.2조원으로 풍부하여 재무 안정성이 뛰어나며, 이는 주가 하락 시 방어력과 상승 시 추진력으로 작용할 수 있습니다.""]",1.9490254872563717,4.3478260869565215,-0.23727839026069364,5.814792304297168
