date,title,firm,target_price,opinion,nid
2026-01-30,"본업은 흐림, 자산 가치는 맑음",한화투자증권,420000.0,Buy,89706
2026-01-30,상반기 양극재 부진 vs. LGES 지분 활용,하나증권,360000.0,Neutral,89682
2026-01-30,아직은 어두워 보이는 26년,미래에셋증권,430000.0,매수,89674
2026-01-30,바닥을 지나는 중,유진투자증권,400000.0,Buy,89645
2026-01-30,예견된 부진,신한투자증권,470000.0,매수,89643
2026-01-30,기대할 것과 기대 낮춰야 하는 것의 공존,iM증권,500000.0,Buy,89636
2026-01-19,상반기까지 부진 지속 전망,한화투자증권,420000.0,Buy,89281
2025-11-03,어려운 영업환경에도 LGES 지분 활용 기대감,한화투자증권,470000.0,Buy,87560
2025-11-03,"4Q25는 부진하나, 2026년 기대감은 유효",하나증권,450000.0,Neutral,87522
2025-11-03,자회사 지분 디스카운트 점진적 해소 전망,미래에셋증권,480000.0,매수,87508
2025-11-03,앞으로가 기대되는 이유,신한투자증권,530000.0,매수,87482
2025-11-03,2026년 점진적 개선 지속,키움증권,450000.0,OutPerform,87462
2025-11-03,26년 실적 개선과 LGES 지분 추가 활용에 주..,iM증권,500000.0,Buy,87456
2025-09-09,글로벌 석화 폐쇄 사이클 수혜를 기대한다!,유안타증권,500000.0,Buy,86274
2025-08-08,본업은 하반기도 부진. LGES 지분 활용만이 ..,하나증권,270000.0,Neutral,85552
2025-08-08,자회사에 대한 기대감,미래에셋증권,360000.0,매수,85513
2025-08-08,2Q25 Review - 올해보다 내년을 보자,유진투자증권,330000.0,Buy,85495
2025-08-08,예견된 호실적,신한투자증권,360000.0,매수,85494
2025-08-08,하반기 실적 부진 vs LGES 지분 활용 기대,iM증권,370000.0,Buy,85481
2025-08-08,"본업 부진 지속, 점진적 개선에 초점",키움증권,360000.0,Buy,85476
2025-07-21,바닥은 지났다,키움증권,340000.0,Buy,84521
2025-07-15,"2025년 하반기, 저PBR 해소 흐름 이어진다!",유안타증권,500000.0,Buy,84430
2025-07-11,하반기 3가지 관전 포인트,iM증권,320000.0,Buy,84328
2025-07-11,2Q25 preview - NAV 할인율 축소가 필요한 시..,삼성증권,330000.0,Buy,84286
2025-07-09,LGES 서프라이즈 제외하면 기대치 하회,한화투자증권,300000.0,Buy,84213
2025-07-08,디스카운트 해소 구간,신한투자증권,320000.0,매수,84139
2025-05-02,석유화학 개선 가능성 vs. 양극재 판매량 감..,하나증권,270000.0,Neutral,82733
2025-05-02,관세로 인해 실적 회복 불확실성 확대,한화투자증권,300000.0,Buy,82711
2025-05-02,첨단소재부문 기대치 상회,대신증권,320000.0,Buy,82677
2025-05-02,미국 관세 여파로 전지 소재 약세 전망,미래에셋증권,290000.0,매수,82670
2025-05-02,당분간 불확실성 지속,신한투자증권,300000.0,매수,82655
2025-04-08,"2025년 상반기, ABS와 자산매각에 주목!",유안타증권,530000.0,Buy,81803
2025-04-03,우려보다 기대를,신한투자증권,350000.0,매수,81730
2025-03-19,"올해 1분기 실적, 시장 기대치 크게 상회 전..",IBK투자증권,320000.0,매수,81505
2025-02-04,양극재 Capa 가이던스 하향 & 1Q 판매량 감소..,하나증권,290000.0,Neutral,80387
2025-02-04,2025년 배터리 소재 회복에 인내가 필요해!,유안타증권,530000.0,Buy,80371
2025-02-04,어려운 업황 지속,미래에셋증권,340000.0,매수,80363
2025-02-04,단기 주가 약세 전망,유진투자증권,320000.0,Buy,80354
2025-02-04,좀처럼 모멘텀을 찾기가 쉽지 않다,iM증권,320000.0,Buy,80345
2025-02-04,인내의 구간,신한투자증권,350000.0,매수,80344
2025-02-04,눈높이 하향 지속,SK증권,300000.0,매수,80337
2025-01-21,악재보다 호재에 민감할 구간,대신증권,410000.0,Buy,80035
2024-10-29,쉬어가는 연말,대신증권,500000.0,Buy,78014
2024-10-29,3Q24 컨센 부합하나 4Q24는 쉬어가는 구간,하나증권,450000.0,Buy,77989
2024-10-29,아직 가시화되지 않은 실적 개선세,미래에셋증권,420000.0,매수,77980
2024-10-29,본업 부진으로 전지 영향력 확대,유진투자증권,450000.0,Buy,77979
2024-10-29,올해보다 내년을 바라보자,SK증권,450000.0,매수,77966
2024-10-29,이제 시선은 내년으로,신한투자증권,500000.0,매수,77960
2024-10-29,4분기 전지와 양극재 눈높이 하향조정 필요,iM증권,470000.0,Buy,77957
2024-10-15,점진적 업황 개선에 집중,SK증권,450000.0,매수,77547
2024-09-27,펀더멘털 대비 투자 심리가 먼저 회복될 때 ..,삼성증권,470000.0,Buy,77223
2024-09-11,"가이던스 하향은 이미 반영된 주가, 첨단소재..",한화투자증권,490000.0,Buy,77060
2024-09-04,바닥을 다지는 구간,대신증권,550000.0,Buy,76980
2024-08-27,2024년 3분기 실적 우상향 기대 높아져!!!,유안타증권,660000.0,Buy,76878
2024-07-26,전지소재 투자 속도 조절 vs. 개선되는 실적,하나증권,400000.0,Buy,75694
2024-07-26,더디지만 개선은 지속 중,SK증권,405000.0,매수,75645
2024-07-26,2차전지 실적 눈높이를 한번 더 낮추다,미래에셋증권,420000.0,매수,75640
2024-07-26,악재가 충분히 반영된 주가,신한투자증권,500000.0,매수,75624
2024-07-26,"충분히 예상했던 양극재 가이던스 조정, 그래..",하이투자증권,520000.0,Buy,75596
2024-07-17,"2Q24 Preview, 수확이 아닌 투자의 시기",키움증권,350000.0,MarketPerform,75333
2024-07-10,주가 상승을 이끌 실적 개선 모멘텀,미래에셋증권,500000.0,매수,75183
2024-07-09,실적 반등에도 재무부담은 여전해!,유안타증권,660000.0,Buy,75125
2024-07-02,LGES 제외하면 2분기 전 사업부 호실적,하이투자증권,520000.0,Buy,74931
2024-06-28,서서히 나타나는 업황 개선세,한화투자증권,570000.0,Buy,74898
2024-05-02,펀더멘털 개선에 밸류에이션 매력 부각되는 ..,한화투자증권,570000.0,Buy,73486
2024-05-02,차별화된 경쟁력 입증,신한투자증권,600000.0,매수,73447
2024-05-02,실적 주가 모두 우상향 전망,유진투자증권,550000.0,Buy,73426
2024-05-02,1분기 추정치 대비 선전했지만,키움증권,,,73421
2024-05-02,실적 개선의 초입에서,미래에셋증권,570000.0,매수,73407
2024-05-02,이제 업사이드가 부각될 시점,SK증권,550000.0,매수,73404
2024-04-23,"1Q24 Preview, 투자의견 하향",키움증권,383000.0,MarketPerform,72940
2024-04-15,실적 개선의 한 해,SK증권,550000.0,매수,72718
2024-04-09,"2024년 양극재, 석화 순서로 턴어라운드 진행",유안타증권,800000.0,Buy,72594
2024-03-15,일본과 가장 유사한 형태의 구조조정,하이투자증권,600000.0,Buy,72219
2024-03-14,일본과 가장 유사한 형태의 구조조정,하이투자증권,600000.0,Buy,72213
2024-02-08,GM과의 양극재 대규모 공급계약 관련 코멘트,하나증권,500000.0,Neutral,71581
2024-02-01,양극재 출하량 40% 증가 vs. 투자금 조달,하나증권,500000.0,Neutral,71210
2024-02-01,4Q23 Review: 당분간 이어질 실적 부진(2),한화투자증권,570000.0,Buy,71195
2024-02-01,보릿고개를 지나는 중,대신증권,650000.0,Buy,71179
2024-02-01,24년 상반기까진 지속될 눈높이 조정,하이투자증권,600000.0,Buy,71166
2024-02-01,낮아진 이익기대치와 자금 조달에 대한 고민,미래에셋증권,530000.0,매수,71164
2024-02-01,낮아진 수익성과 증가하는 CAPEX,키움증권,500000.0,OutPerform,71159
2024-02-01,뚜렷한 상저하고 기대,신한투자증권,650000.0,매수,71150
2024-02-01,아쉬운 실적,유진투자증권,550000.0,Buy,71139
2024-01-16,2024년 양극재 회복을 기대해 본다,유안타증권,800000.0,Buy,70614
2024-01-15,"어렵지만, 그래도 최악은 지났다",SK증권,650000.0,매수,70578
2023-12-07,ESG Conference Call 내용,키움증권,,,70040
2023-10-31,양극재 경쟁사 대비 선방 vs. 둔화되는 EV 업..,하나증권,590000.0,Buy,68870
2023-10-31,3Q23 Review: 예상보다 양호했던 첨단소재,한화투자증권,710000.0,Buy,68855
2023-10-31,예상보다는 선방한 양극재 수익성,미래에셋증권,620000.0,매수,68843
2023-10-31,시선은 24년으로,대신증권,700000.0,Buy,68837
2023-10-31,4분기 눈높이도 하향조정,하이투자증권,660000.0,Buy,68828
2023-10-31,"견조한 실적, 아쉬운 업황",신한투자증권,700000.0,매수,68827
2023-10-31,화학 Bottom out,유진투자증권,670000.0,Buy,68815
2023-10-17,양극재 사업의 본격적인 시작,SK증권,800000.0,매수,68302
2023-10-11,"양극재 외판의 첫 단추, 지주사 할인율 축소..",하나증권,650000.0,Buy,68162
2023-09-26,2023년 3분기 실적 괜찮은데 주가는 급락!,유안타증권,800000.0,Buy,67956
2023-07-31,지연된 실적 개선 시기,미래에셋증권,800000.0,매수,66727
2023-07-28,LGES를 제외한 이익 체력에 대한 고민,하나증권,780000.0,Buy,66653
2023-07-28,녹록치 않은 하반기,대신증권,880000.0,Buy,66615
2023-07-28,"2Q23 Review: 이차전지 실적 둔화, 기초소재 ..",SK증권,1000000.0,매수,66581
2023-07-28,일시적인 눈높이 하향조정,하이투자증권,930000.0,Buy,66558
2023-07-28,단기 실적 둔화에도 중장기 성장성에 주목,신한투자증권,900000.0,매수,66553
2023-07-28,"2분기 기대치 하회, Premium 조정구간",키움증권,830000.0,Buy,66548
2023-07-28,2Q23 Review - 아쉬운 실적,유진투자증권,750000.0,Buy,66531
2023-07-28,"2023년 하반기, 석화와 양극재 상충 예상!",유안타증권,900000.0,Buy,66518
2023-07-12,2Q23 Preview: 단기 실적 부진 vs 핵심 사업..,한화투자증권,1000000.0,Buy,66064
