date,title,firm,target_price,opinion,nid
2023-01-02,줄 서야 맛집이고 구하기 어려워야 핫템이다,한국투자증권,,,61809
2023-01-11,미국 시장에서의 구조적 성장이 동력,유진투자증권,250000.0,Buy,61971
2023-01-16,과도한 우려를 이겨내는 실적,하이투자증권,220000.0,Buy,62023
2023-01-17,Q와 P의 싸움이 될 2023년,유안타증권,240000.0,Buy,62051
2023-01-27,실적으로 보여줄 2023년,대신증권,220000.0,Buy,62232
2023-01-27,이 정도면 주주환원의 모범생,신한투자증권,230000.0,매수,62222
2023-01-27,"4Q22 Review: 실적 서프라이즈, 기대 이상의 ..",유진투자증권,250000.0,Buy,62221
2023-01-27,"4Q22 Review: 킹대차, 답이 좀 됐으려나?",하이투자증권,220000.0,Buy,62218
2023-01-27,막혀있던 자동차 섹터의 혈을 뚫기 시작,키움증권,230000.0,Buy,62216
2023-01-27,상고 하저 흐름 예상,미래에셋증권,220000.0,매수,62213
2023-01-27,4Q22 Review: 23년 실적 기대감 상승,교보증권,220000.0,Buy,62207
2023-01-27,어려워진 환경에서 증명하면 된다,하나증권,225000.0,Buy,62206
2023-02-09,우선주 배당수익률이 8%가 넘습니다. 플러스 ..,하나증권,225000.0,Buy,62730
2023-02-21,나는 더 똑똑해질 거다,하이투자증권,220000.0,Buy,63085
2023-04-05,Winter is ‘Not’ Coming,대신증권,250000.0,Buy,63665
2023-04-06,"P/E 7.5배, P/B 0.75배 달성에 도전",키움증권,260000.0,Buy,63681
2023-04-10,1Q23 Preview: 경이로운 실적,유진투자증권,250000.0,Buy,63755
2023-04-10,"1Q23 Preview: 긍정적인 P,Q,C의 지속",하이투자증권,250000.0,Buy,63752
2023-04-26,1Q23 Review: 역대급 실적 지속,교보증권,270000.0,Buy,64158
2023-04-26,"와, 너무 좋은데…",하나증권,270000.0,Buy,64151
2023-04-26,"1분기 실적에 두근, 2분기 실적에 설렘",대신증권,280000.0,Buy,64147
2023-04-26,상고하저의 흐름 예상,미래에셋증권,250000.0,매수,64145
2023-04-26,1Q23 Review: 웅장하다,하이투자증권,250000.0,Buy,64143
2023-04-26,1Q23 Review: 경이로운 실적,유진투자증권,250000.0,Buy,64137
2023-04-26,수익성이 넘친다,신한투자증권,250000.0,매수,64130
2023-04-26,우려를 실적으로 잠재우다,유안타증권,330000.0,Buy,64129
2023-04-26,영업이익 선두 기업의 주주가치 제고 선도,키움증권,300000.0,Buy,64126
2023-05-31,Pent up demand와 카플레이션 최대 수혜 기업,SK증권,320000.0,매수,65367
2023-06-21,2023년 CEO 인베스터 데이 핵심내용 요약,하나증권,270000.0,Buy,65617
2023-06-21,계획대로 차근차근,대신증권,280000.0,Buy,65610
2023-06-21,2023CID review_EV fast follower,SK증권,320000.0,매수,65607
2023-06-21,23년 CEO Investor Day: I am on Hyundai Mot..,하이투자증권,250000.0,Buy,65604
2023-06-21,현대차 CID 후기,신한투자증권,250000.0,매수,65597
2023-06-22,CEO Investor Day : 수소 기가 팩토리에서 EV..,삼성증권,300000.0,Buy,65620
2023-06-30,"우려를 압도하는 실적, 그리고 배당",대신증권,300000.0,Buy,65800
2023-07-07,2Q23 Preview: 테슬라를 이길 시간,삼성증권,300000.0,Buy,65945
2023-07-11,매력을 알아볼 시기,유안타증권,330000.0,Buy,66020
2023-07-11,2Q23 Preview: 실적 호조 + 외국인/기관 순매..,SK증권,320000.0,매수,66014
2023-07-27,2Q23 Review: 연간 가이던스 상향,교보증권,290000.0,Buy,66496
2023-07-27,테슬라보다 이익률이 높았네요,하나증권,270000.0,Buy,66476
2023-07-27,[2Q23 Review] 견조한 성장세 지속,한화투자증권,300000.0,Buy,66461
2023-07-27,하방 우려 대비 너무 높은 상방,대신증권,300000.0,Buy,66451
2023-07-27,2Q23 Review: 상승을 위한 에너지 축적,유진투자증권,250000.0,Buy,66427
2023-07-27,2Q23 Review: 서프라이즈의 연속,하이투자증권,280000.0,Buy,66417
2023-07-27,어려울 때 확인될 실적 방어력,미래에셋증권,250000.0,매수,66416
2023-07-27,피크 아웃을 넘어서,신한투자증권,260000.0,매수,66402
2023-07-27,"가이던스 조기 상향, 주사위는 던져졌다",키움증권,260000.0,Buy,66400
2023-08-07,과한 우려엔 실적이 약,대신증권,300000.0,Buy,66992
2023-09-13,시장 우려 대비 양호한 영업환경,교보증권,290000.0,Buy,67804
2023-09-19,''Peak out'' 그 다음은,유안타증권,330000.0,Buy,67854
2023-09-27,또크아웃? No크아웃!,대신증권,300000.0,Buy,67980
2023-10-06,[3Q23 Preview] 견조한 수요 속 실적 성장세 ..,한화투자증권,300000.0,Buy,68079
2023-10-10,3분기 실적 호조. 하이브리드 대박,하나증권,270000.0,Buy,68128
2023-10-17,품질비용 우려에도 안정적 주가 흐름 지속,키움증권,240000.0,Buy,68283
2023-10-18,현대차 3Q23 Preview: 호실적 + 배당수익률 =..,SK증권,280000.0,매수,68326
2023-10-27,실적은 계속 좋군요. 전기차 계획도 변함이 ..,하나증권,270000.0,Buy,68662
2023-10-27,[3Q23 Review] 주력시장 중심 안정적 성장 기..,한화투자증권,300000.0,Buy,68644
2023-10-27,웬만해선 실적을 막을 수 없다,대신증권,300000.0,Buy,68638
2023-10-27,안정적 주가 흐름 기대,미래에셋증권,250000.0,매수,68631
2023-10-27,3Q23 Review: 실적 피크는 아직 오지 않은 듯,유진투자증권,285000.0,Buy,68627
2023-10-27,3Q23 Review:영업이익 3.8조원도 무난해진 지..,하이투자증권,280000.0,Buy,68624
2023-10-27,반복된 서프의 가치,신한투자증권,260000.0,매수,68603
2023-10-27,견고한 실적은 하락장에서 더욱 빛난다,키움증권,240000.0,Buy,68600
2023-10-27,"호실적, 그리고 변화가 감지되는 EV 시장",유안타증권,290000.0,Buy,68593
2023-11-13,힘들 때 더 빛날 코너링 실력,교보증권,260000.0,Buy,69499
2023-11-28,당신의 쉼표는 나에겐 느낌표,유안타증권,290000.0,Buy,69904
2023-12-04,"현대차의 최신 공장, 인도네시아를 가다",하나증권,270000.0,Buy,70002
2023-12-04,해외 산업시찰 후기: 아세안에서 찾는 미래,대신증권,300000.0,Buy,70001
2023-12-05,싱가폴/인도네시아 산업시찰 후기,교보증권,260000.0,Buy,70016
2023-12-19,Corporate Day 후기 : 유연 생산/하이브리드 ..,유진투자증권,285000.0,Buy,70179
2024-01-08,4Q23 Preview: 불안한 시작,유진투자증권,265000.0,Buy,70395
2024-01-11,늘 바이온은 염두해야,대신증권,300000.0,Buy,70498
2024-01-11,4Q23도 OP 1등 예정,신한투자증권,260000.0,매수,70485
2024-01-16,4Q23 Preview: 자동차 업종 Top-pick,교보증권,260000.0,Buy,70651
2024-01-17,앞으로도 견조할 이익 레벨,DS투자증권,250000.0,매수,70702
2024-01-26,Mix to Max,DS투자증권,250000.0,매수,70965
2024-01-26,4Q23 Review: 믹스개선과 주주환원정책 주목,교보증권,260000.0,Buy,70962
2024-01-26,갈 길을 간다,하나증권,270000.0,Buy,70953
2024-01-26,[4Q23 Review] 24년은 선진시장에서의 xEV 중..,한화투자증권,280000.0,Buy,70950
2024-01-26,돋보이는 밸류에이션 매력,미래에셋증권,250000.0,매수,70947
2024-01-26,단기 배당 매력 유효 결국은 수익성이 답,대신증권,300000.0,Buy,70939
2024-01-26,현대차 4Q23 Review,SK증권,280000.0,매수,70929
2024-01-26,4Q23 Review: 주주환원정책에 대한 아쉬움,유진투자증권,265000.0,Buy,70925
2024-01-26,4Q23 Review: 감익의 폭은 제한적일 것이라는..,하이투자증권,280000.0,Buy,70919
2024-01-26,현대차에게 나쁠 게 없는 환경,신한투자증권,260000.0,매수,70905
2024-01-26,일시적 밸류에이션 역전 구간,키움증권,240000.0,Buy,70900
2024-01-26,변화에는 변화로 대응한다,유안타증권,290000.0,Buy,70892
2024-01-29,보수적이지만 합리적인 형,IBK투자증권,250000.0,매수,70996
2024-02-05,NDR 후기: 불확실한 주식시장 속 확실한 대안,교보증권,280000.0,Buy,71303
2024-02-05,웰컴투 현대차,SK증권,290000.0,매수,71280
2024-02-29,정책적 기대감 지속,DS투자증권,300000.0,매수,72056
2024-04-03,1Q24 Preview 생각보다 양호한 1분기 예상,SK증권,290000.0,매수,72489
2024-04-04,"편안한 펀더, 불편한 주가",대신증권,300000.0,Buy,72512
2024-04-08,[1Q24 Preview] xEV 물량 확대와 밸류업 프로..,한화투자증권,280000.0,Buy,72576
2024-04-23,1Q24 Preview: 믹스 개선과 환율이 이끄는 실..,교보증권,320000.0,Buy,72954
2024-04-26,"환율 한 스푼, 믹스 두 스푼",DS투자증권,300000.0,매수,73174
2024-04-26,1Q24 Review: 믹스개선과 환율이 다 했다,교보증권,320000.0,Buy,73162
2024-04-26,하이브 리드,하나증권,290000.0,Buy,73148
2024-04-26,[1Q24 Review] Mix 효과의 힘,한화투자증권,290000.0,Buy,73141
2024-04-26,2024년 영업이익 추정 +1.5조원 상향의 근거,대신증권,330000.0,Buy,73128
2024-04-26,1Q24 Review: 또 한번의 최대 실적을 향해,유진투자증권,330000.0,Buy,73100
2024-04-26,뭘 좋아할지 몰라서 HEV 까지 다 준비했어,SK증권,290000.0,매수,73097
2024-04-26,꽉 찬 잔이 아니었다,신한투자증권,310000.0,매수,73096
2024-04-26,"1Q24 Review: 환율 냠냠, 하이브리드 냠냠",하이투자증권,320000.0,Buy,73078
2024-04-26,인도 전략형 소형 하이브리드 출시 기대,키움증권,320000.0,Buy,73074
2024-04-26,올라섰고 이어가고 있다,유안타증권,330000.0,Buy,73065
2024-04-29,세 개의 톱니바퀴가 맞물려 돌아간다,미래에셋증권,350000.0,매수,73272
2024-06-13,대 주주환원의 시대(주주 환원율 얼마까지 보..,SK증권,330000.0,매수,74636
2024-06-18,인도법인 IPO 관련 예상 FAQ,키움증권,350000.0,Buy,74681
2024-07-01,"PBR 1배, 내가 만든다",삼성증권,400000.0,Buy,74926
2024-07-04,[2Q24 Preview] HEV 판매 확대 주효,한화투자증권,365000.0,Buy,74992
2024-07-04,합리적 기대는 가져봐도 좋다,유안타증권,350000.0,Buy,74987
2024-07-08,새 창으로 메일 보기 받는 사람/참조 숨기기 ..,유진투자증권,330000.0,Buy,75050
2024-07-09,2Q24 Preview: 호실적과 멀티플 회복,미래에셋증권,385000.0,매수,75102
2024-07-09,2Q24 Preview: 기대치 상회하는 호실적 전망,유진투자증권,330000.0,Buy,75093
2024-07-09,Reiterate Strong Buy,키움증권,370000.0,Buy,75089
2024-07-11,HMA 판매량 조작 관련 소송 업데이트,대신증권,400000.0,Buy,75192
2024-07-16,미국이 견인한 호실적 예상,DS투자증권,340000.0,매수,75317
2024-07-26,분기 최대 이익 갱신,DS투자증권,340000.0,매수,75719
2024-07-26,한달 후 CEO 인베스터 데이를 기다려 보자,하나증권,330000.0,Buy,75703
2024-07-26,[2Q24 Review] 견고한 실적과 걸맞는 시장 눈..,한화투자증권,365000.0,Buy,75678
2024-07-26,숫자를 보자. 이벤트도 남아 있다.,유안타증권,350000.0,Buy,75672
2024-07-26,"주가는 낮아졌으나,  모멘텀은 여전",대신증권,400000.0,Buy,75656
2024-07-26,2Q24 Review:  주가 조정을 매수 기회로,유진투자증권,330000.0,Buy,75646
2024-07-26,"GM, Ford 와 달리 하반기 우려 적다",SK증권,330000.0,매수,75636
2024-07-26,2Q24 Review: 미국과 하반기 이벤트에 주목,미래에셋증권,385000.0,매수,75619
2024-07-26,2Q24 Review: 호실적에 무뎌지지 않기를,하이투자증권,360000.0,Buy,75618
2024-07-26,불안하지 않은 실적,신한투자증권,360000.0,매수,75600
2024-07-26,하반기 상승 시나리오는 완성되었다,키움증권,370000.0,Buy,75590
2024-07-29,준비 끝,메리츠증권,340000.0,Buy,75824
2024-08-13,2024 CEO Investor Day Preview,키움증권,370000.0,Buy,76517
2024-08-29,2024년 CEO Investor Day 핵심내용,하나증권,330000.0,Buy,76920
2024-08-29,"2024 CEO Investor Day: EV 캐즘 극복, SDV, ..",한화투자증권,365000.0,Buy,76917
2024-08-29,강화된 주주환원정책,유안타증권,380000.0,Buy,76916
2024-08-29,"CEO Investor Day 긍정적, 9~10월 주목",미래에셋증권,385000.0,매수,76915
2024-08-29,"2024 CEO Investor Day: 킹대차 주주, 이 정..",iM증권,360000.0,Buy,76912
2024-08-29,2024 CID: 이 길이 맞았다,신한투자증권,360000.0,매수,76910
2024-09-13,GM과 친구가 되었어요,하나증권,330000.0,Buy,77093
2024-10-14,[3Q24 Preview] PT 믹스 통한 수요 대응,한화투자증권,365000.0,Buy,77510
2024-10-16,3Q24 Preview 자사주 매입 전 수급 공백기 = ..,SK증권,330000.0,매수,77581
2024-10-18,HMI IPO 흥행의 축배를 한국에서도 함께,키움증권,370000.0,Buy,77636
2024-10-21,실적발표 이후 미국 점유율과 주주환원에 주..,미래에셋증권,385000.0,매수,77675
2024-10-22,인도법인 IPO는 기업가치 제고에 긍정적,하나증권,310000.0,Buy,77709
2024-10-23,인도법인 상장 완료,대신증권,340000.0,Buy,77737
2024-10-25,경상적 이익에 주목,DS투자증권,340000.0,매수,77869
2024-10-25,뜯어보면 기대치 부합. 주주환원이 주가를 지..,하나증권,310000.0,Buy,77857
2024-10-25,[3Q24 Review] 일회성 비용 제외 시 견조한 ..,한화투자증권,365000.0,Buy,77853
2024-10-25,"지나갔고, 이제 미국/주주환원/전기차를 보자",미래에셋증권,360000.0,매수,77841
2024-10-25,"3Q24 Review: 충당금 한 스푼, 성과급 한 스..",iM증권,360000.0,Buy,77833
2024-10-25,3Q24 Review 예상치 못한 비용으로 컨센 하회,SK증권,330000.0,매수,77829
2024-10-25,3Q24 Review: 리스크 피크 아웃,유진투자증권,330000.0,Buy,77827
2024-10-25,HMI IPO 흥행 축배의 한국 배송 지연,키움증권,340000.0,Buy,77818
2024-11-04,멀지 않은 곳에 답이 있을 수 있다,유안타증권,380000.0,Buy,78297
2024-11-19,미 관세 Worst Case 고려해도 너무 싼 주가,SK증권,330000.0,매수,78951
2024-11-28,1조원 자기주식 취득,하나증권,310000.0,Buy,79112
2024-11-29,자사주 매입 1조 공시!  주가 영향은?,대신증권,340000.0,Buy,79117
2025-01-10,"4Q24 Preview 우려는 충분, 긍정 편향 필요 +..",SK증권,330000.0,매수,79702
2025-01-13,4Q24 Preview: 오히려 좋아,유진투자증권,280000.0,Buy,79763
2025-01-13,4Q24 실적 부진 예상. 펀더멘털은 견조,신한투자증권,290000.0,매수,79739
2025-01-14,[4Q24 Preview] 환율효과의 양면성과 고정비 ..,한화투자증권,335000.0,Buy,79833
2025-01-24,다음 분기로 이연될 이익,DS투자증권,340000.0,매수,80212
2025-01-24,보수적인 2025년 가이던스,하나증권,280000.0,Buy,80204
2025-01-24,[4Q24 Review] 대외 불확실성과 고비용 구조 ..,한화투자증권,310000.0,Buy,80196
2025-01-24,숫자로는 충분히 증명했던 '24년,유안타증권,380000.0,Buy,80187
2025-01-24,"4Q24 리뷰: 기말환율 영향, 상승포인트 주목",미래에셋증권,360000.0,매수,80180
2025-01-24,"현대차를 사야하는 이유: 팰리세이드, GM, Bu..",대신증권,310000.0,Buy,80174
2025-01-24,4Q24 Review: 환율에 가려진 비용 부담 증가,한국투자증권,,,80171
2025-01-24,낮아진 톤,IBK투자증권,330000.0,매수,80166
2025-01-24,4Q24 Review: 강달러의 역풍,iM증권,320000.0,Buy,80158
2025-01-24,4Q24 Review: 새로운 시작,유진투자증권,280000.0,Buy,80155
2025-01-24,4Q24 Review 관세 한고비 남았다,SK증권,330000.0,매수,80152
2025-01-24,부진했던 4Q는 잊고 `25년을 기대하자,신한투자증권,290000.0,매수,80145
2025-01-24,"글로벌 경쟁 심화 예고, 투자의견 하향",키움증권,245000.0,OutPerform,80140
2025-02-19,"인도법인 IPO발 자사주 매입 조기 완료, 변동..",키움증권,,,81124
2025-03-27,[1Q25 Preview] 정면 돌파,한화투자증권,310000.0,Buy,81613
2025-04-08,관세 영향 반영해도 PER 4배...,SK증권,270000.0,매수,81790
2025-04-11,2분기부터 서서히 나타날 관세 충격,신한투자증권,270000.0,매수,81899
