date,title,firm,target_price,opinion,nid
2023-01-06,선물하기 for 비즈니스의 가능성,하나증권,80000.0,Buy,61885
2023-01-13,"카카오엔터, 1.15조원 규모 유상증자",유진투자증권,70000.0,Buy,62009
2023-01-17,실적과 밸류에이션을 점검할 때,키움증권,72000.0,Buy,62065
2023-01-18,골이 깊으면 산도 높다,DS투자증권,70000.0,Buy,62106
2023-02-13,우려보다 양호했던 수익성,DS투자증권,80000.0,Buy,62910
2023-02-13,톡비즈 개편은 하반기 실적 기여 예상,교보증권,87000.0,Buy,62904
2023-02-13,견조한 톡비즈와 비용 절감,하나증권,85000.0,Buy,62896
2023-02-13,1분기 실적 부진에도 하반기 개선 기대,한화투자증권,80000.0,Buy,62888
2023-02-13,수익성 개선이 기대되는 23년,미래에셋증권,82000.0,매수,62881
2023-02-13,추웠던 겨울에도 실적은 선방,유진투자증권,81000.0,Buy,62879
2023-02-13,경기 침체 영향으로 성장 둔화,신한투자증권,70000.0,,62875
2023-02-13,중요한 것은 꺾이지 않는 성장,유안타증권,75000.0,Buy,62861
2023-02-16,사측의 의지치를 높게 평가,키움증권,75000.0,OutPerform,63005
2023-02-20,NDR 후기: 톡비즈 진화에 집중,DS투자증권,,,63066
2023-03-03,수면 위로 떠오르는 헬스케어 신사업,하나증권,85000.0,Buy,63273
2023-03-14,카카오엔터테인먼트 상장 가시화,하나증권,85000.0,Buy,63386
2023-04-10,핵심사업이 빛날 시기,SK증권,78000.0,매수,63766
2023-04-18,사업개편 효과를 증명해야 할 시기,유진투자증권,81000.0,Buy,63948
2023-04-20,전열을 가다듬는 카카오,교보증권,87000.0,Buy,64017
2023-05-08,실적 눈높이는 낮추나 하반기 회복기조는 유..,DS투자증권,80000.0,매수,64719
2023-05-08,"2분기 컨텐츠, 하반기 톡비즈 반등이 반전 카..",교보증권,74000.0,Buy,64715
2023-05-08,1Q23 Re: 투자국면,하나증권,80000.0,Buy,64713
2023-05-08,1Q23 Review: 톡비즈 개편 성과가 중요,이베스트증권,75000.0,Buy,64700
2023-05-08,투자 확대 사이클을 견뎌내야 하는 시기,한화투자증권,75000.0,Buy,64697
2023-05-08,하반기 본격화될 변화들,미래에셋증권,80000.0,매수,64696
2023-05-08,어려운 시장 환경에도 투자는 계속된다,유진투자증권,81000.0,Buy,64677
2023-05-08,둔화된 성장,유안타증권,75000.0,Buy,64658
2023-05-08,중장기 긍정적 관점 견지,키움증권,78000.0,Buy,64655
2023-05-09,AI 사업에서 엇갈린 온도차,SK증권,78000.0,매수,64746
2023-06-09,경기 반등을 기다리는 카카오톡 개편,대신증권,67000.0,Buy,65485
2023-07-07,우려보다는 기대를,유안타증권,75000.0,Buy,65922
