date,title,firm,target_price,opinion,nid
2023-01-17,"역시는 역시, 중요한 것은 꺽이지 않는 마",이베스트증권,196000.0,Buy,62077
2023-01-20,뉴진스 Hot100 차트인의 의미,하이투자증권,230000.0,Buy,62138
2023-02-10,2월 9일 공시 관련 코멘트,하이투자증권,230000.0,Buy,62780
2023-02-13,이수만 최대주주의 지분 인수 및 공개 매수 ..,하나증권,210000.0,Buy,62901
2023-02-13,"파이팅 해야지, 파이팅",이베스트증권,370000.0,Buy,62889
2023-02-13,K-POP 무적함대로 가는 길,키움증권,265000.0,Buy,62867
2023-02-22,23년 증익 도전,교보증권,220000.0,Buy,63131
2023-02-22,단기 변동성은 있겠지만 본업의 모멘텀은 올..,하나증권,230000.0,Buy,63128
2023-02-22,글로벌 레이블로서의 품격,이베스트증권,370000.0,Buy,63123
2023-02-22,벌크업…ing,한화투자증권,220000.0,Buy,63122
2023-02-22,4분기 탑라인 개선에도 GPM은 감소,대신증권,200000.0,Buy,63117
2023-02-22,견고해져 가는 투자포인트,하이투자증권,230000.0,Buy,63113
2023-02-22,바람이 불어도 나만의 길을 간다,유진투자증권,230000.0,Buy,63106
2023-04-13,D-DAY is coming,미래에셋증권,300000.0,매수,63867
2023-04-17,넘치는 모멘텀s,한화투자증권,330000.0,Buy,63929
2023-04-24,캐럿의 축복이 끝이 없네,교보증권,294000.0,Buy,64069
2023-04-24,Thats how we do it all,이베스트증권,370000.0,Buy,64063
2023-05-03,모든 아티스트 성장세가 기대 이상,교보증권,315000.0,Buy,64570
2023-05-03,최소한 미국 걸그룹 볼 때까지는 묻어두자,하나증권,330000.0,Buy,64559
2023-05-03,"말했잔아요, 끄떡없다고",이베스트증권,370000.0,Buy,64557
2023-05-03,나랑 선 넘어 같이 가자,한화투자증권,330000.0,Buy,64547
2023-05-03,모멘텀 풀가동,신한투자증권,330000.0,매수,64535
2023-05-03,보여준 게 아직 세븐틴 뿐인데,유진투자증권,330000.0,Buy,64534
2023-05-03,거를 타선이 없다,하이투자증권,330000.0,Buy,64511
2023-05-03,"멀티 레이블의 힘, 연속 신기록",키움증권,345000.0,Buy,64498
2023-05-30,콘텐츠 제국을 꿈꾼다,유안타증권,340000.0,Buy,65319
2023-06-29,잘 키운 레이블과 시장 선점에 속도 내는 위..,삼성증권,360000.0,Buy,65773
2023-07-04,순조로운 사업 성과,신한투자증권,330000.0,매수,65843
2023-07-10,일회성 비용으로 컨세서스 소폭 하회 예상,교보증권,315000.0,Buy,65991
2023-07-11,여전히 견조한 탑라인 성장 기조,미래에셋증권,345000.0,매수,66005
2023-07-18,"순조로운 2분기, 하반기 모멘텀도 충분",키움증권,345000.0,Buy,66174
2023-07-19,마치 된 것 같아 손오공,유진투자증권,330000.0,Buy,66213
2023-07-21,"차곡차곡 쌓인 준비, 빛을 발한다",삼성증권,360000.0,Buy,66277
2023-08-09,간접매출 성장둔화 우려 존재,교보증권,315000.0,Buy,67138
2023-08-09,미국 걸그룹 확인까지 얼마 남지 않았다,하나증권,330000.0,Buy,67128
2023-08-09,하이브는 하이브를 뛰어 넘어야 해,한화투자증권,330000.0,Buy,67118
2023-08-09,하이브 음악은 왜 좋을까?,신한투자증권,330000.0,매수,67094
2023-08-09,걱정 말아요 그대,유진투자증권,330000.0,Buy,67080
2023-08-09,2Q23 실적 시장 컨센서스 상회,유안타증권,340000.0,Buy,67069
2023-08-09,"상반기 매출 1조 돌파, 하반기도 쾌청",키움증권,345000.0,Buy,67060
2023-10-10,HOT 100 문턱에 있는 투바투,교보증권,315000.0,Buy,68129
2023-10-20,잠시 숨 고르는 중,유진투자증권,330000.0,Buy,68408
2023-10-20,한 템포 쉬어도 이정도,키움증권,320000.0,Buy,68397
2023-11-03,모범생에게 엄격한 잣대,교보증권,315000.0,Buy,69049
2023-11-03,마지막 퍼즐들을 맞추는 내년,하나증권,345000.0,Buy,69043
2023-11-03,티끌 모아 태산,한화투자증권,330000.0,Buy,69035
2023-11-03,수확의 계절,유진투자증권,330000.0,Buy,69033
2023-11-03,3Q23 견조한 실적 성장세 유지,유안타증권,340000.0,Buy,69011
2023-11-03,4분기 가장 화려한 컴백 라인업,키움증권,320000.0,Buy,69005
2023-11-15,위버스 가치를 제외해도 저평가,대신증권,330000.0,Buy,69620
2023-11-22,바람에 흔들리지 않는 뿌리 깊은 나무,메리츠증권,340000.0,Buy,69797
2023-11-28,K-엔터 사업 모델을 팔다,미래에셋증권,320000.0,매수,69878
2023-12-28,BTS 군입대 멤버가 남기고간 선물,대신증권,330000.0,Buy,70301
2024-01-16,"4분기 실적보다도 중요한, 왜 하이브인가",한화투자증권,310000.0,Buy,70640
2024-02-13,음원에서 시작되는 매출 성장,미래에셋증권,320000.0,매수,71654
2024-02-27,음원 매출 연 3천억원,교보증권,315000.0,Buy,72012
2024-02-27,1분기를 저점으로 점진적 상승 예상,하나증권,315000.0,Buy,72010
2024-02-27,하이브의 성장 문법,한화투자증권,310000.0,Buy,72005
2024-02-27,기대할 포인트 한가득!,대신증권,330000.0,Buy,72002
2024-02-27,모멘텀은 살아있다,미래에셋증권,320000.0,매수,71998
2024-02-27,벚꽃 필 즈음,유진투자증권,310000.0,Buy,71994
2024-02-27,4분기 분기 최대 영업이익 달성,키움증권,290000.0,Buy,71993
2024-02-27,4Q23 분기 최대 영업이익 달성,유안타증권,300000.0,Buy,71989
2024-03-28,UMG와 음반원 글로벌 독점 유통 계약 체결,대신증권,330000.0,Buy,72393
2024-04-05,[콥데이 후기] 하이브: 멀리 볼수록 좋다,대신증권,330000.0,Buy,72534
2024-04-15,차근차근 빌드업,삼성증권,,Buy,72735
2024-04-16,뉴진스로 본 멀티 레이블의 가치,하나증권,315000.0,Buy,72787
2024-04-16,여름: 싱그러운 여름의 초입에서,유진투자증권,310000.0,Buy,72769
2024-04-18,1Q에 속아 기회를 놓치지 말자,미래에셋증권,320000.0,매수,72831
2024-04-23,어도어 관련 코멘트,한화투자증권,,,72946
2024-04-30,핵심은 뉴진스의 향후 활동 여부,대신증권,330000.0,Buy,73355
2024-05-03,위버스는 문제없잖아요,한화투자증권,340000.0,Buy,73595
2024-05-03,단기적인 이슈와 장기적인 모멘텀,하나증권,315000.0,Buy,73578
2024-05-03,뜨거운 이슈 판단은 냉정하게,대신증권,330000.0,Buy,73571
2024-05-03,"견뎌, 버텨",미래에셋증권,320000.0,매수,73562
2024-05-03,이슈와 실적의 온도 차,유진투자증권,310000.0,Buy,73540
2024-05-03,더욱 중요해진 2분기,키움증권,290000.0,Buy,73536
2024-05-03,1Q24 Review: 시장 컨센서스 하회,유안타증권,300000.0,Buy,73531
2024-06-03,중요한 건 N.B.K,미래에셋증권,320000.0,매수,74503
2024-06-04,화해 신청 중,하나증권,315000.0,Buy,74523
2024-07-05,신인 성장세에 주목,대신증권,310000.0,Buy,75017
2024-07-08,2Q24 Preview: 아티스트들은 잘 크는 중,미래에셋증권,300000.0,매수,75062
2024-07-12,게임 성적이 아쉽다,삼성증권,270000.0,Buy,75209
2024-07-16,현실과 이상의 괴리,유진투자증권,290000.0,Buy,75302
2024-08-02,하이브 2.0 코멘트,대신증권,310000.0,Buy,76095
2024-08-08,4분기부터 무조건적인 비중 확대,하나증권,300000.0,Buy,76316
2024-08-08,"성장의 매조지음이라기보단, 도움닫기",한화투자증권,300000.0,Buy,76298
2024-08-08,2Q24 역대 분기 최대 매출 달성,유안타증권,300000.0,Buy,76294
2024-08-08,실적 아쉬우나 위버스 기대해볼만,대신증권,270000.0,Buy,76290
2024-08-08,신사업의 양면성: 수익성 악화 vs. 미래 수익..,미래에셋증권,300000.0,매수,76272
2024-08-08,미워도(?) 다시 한 번,유진투자증권,290000.0,Buy,76266
2024-08-08,우려보다 선방,키움증권,290000.0,Buy,76242
2024-08-29,진지하게 바닥을 고민해야 할 때,하나증권,300000.0,Buy,76919
2024-10-04,안정을 찾아가는 중,키움증권,290000.0,Buy,77291
2024-10-11,''뉴진스''에 가려진 ''KATSEYE''에 집중할 ..,유안타증권,300000.0,Buy,77451
2024-10-14,3Q24 Preview: 저연차 데이터 진짜 좋은데,미래에셋증권,270000.0,매수,77477
2024-11-06,바닥이 맞습니다. 2025년까지 최선호주,하나증권,300000.0,Buy,78389
2024-11-06,예견됐던 부진은 주가에 아무런 함의가 없다,한화투자증권,270000.0,Buy,78384
2024-11-06,3Q24 시장 컨센서스 대체로 부합,유안타증권,300000.0,Buy,78383
2024-11-06,이제 고민할 필요 있나?,유진투자증권,270000.0,Buy,78375
2024-11-11,빨라지는 시계추,삼성증권,255000.0,Buy,78600
2024-12-04,절대적인 비중확대 구간,하나증권,280000.0,Buy,79196
2025-01-09,다시 한번 도약,삼성증권,255000.0,Buy,79692
2025-01-10,4Q24 프리뷰: 시장 컨센서스 부합 전망,유안타증권,300000.0,Buy,79730
2025-01-20,공연 성장이 가장 매력적인 엔터사,대신증권,270000.0,Buy,79991
2025-01-23,이제부터 순항 시작,키움증권,290000.0,Buy,80071
2025-02-26,BTS 컴백과 4팀의 신인 남자 그룹 데뷔,하나증권,310000.0,Buy,81267
2025-02-26,꽃시절의 시작(화양연화 again),한화투자증권,320000.0,Buy,81266
2025-02-26,"4Q24 리뷰: 매출액 상회, 영업이익 하회",유안타증권,300000.0,Buy,81265
2025-02-26,"역대 최대 매출, 역대 최저 이익률",미래에셋증권,310000.0,매수,81260
2025-02-26,4Q24 Review: 성장은 계속된다,IBK투자증권,320000.0,매수,81248
2025-02-26,쇼크 후에 보이는 것들(positive),유진투자증권,300000.0,Buy,81247
2025-02-27,4분기 공연과 MD의 유의미한 성장세 확인,대신증권,310000.0,Buy,81281
2025-04-09,1Q25 Preview: 시장기대치 하회,IBK투자증권,320000.0,Buy,81821
2025-04-09,1Q25 Preview: 이익 개선세는 아쉽지만,유안타증권,300000.0,Buy,81818
2025-04-10,분기 실적 변동성은 벚꽃 같은 것,한화투자증권,320000.0,Buy,81862
2025-04-11,단기 실적보다 확실한 모멘텀에 주목할 시점,삼성증권,300000.0,Buy,81886
2025-04-21,동 트기 전 새벽이 가장 어둡다,유진투자증권,300000.0,Buy,82099
2025-04-30,시가총액 15조원까지 컨빅션 최선호주,하나증권,330000.0,Buy,82601
2025-04-30,본격 규모의 경제를 향하여,한화투자증권,320000.0,Buy,82583
2025-04-30,공연&MD 매출 호조세 지속,대신증권,310000.0,Buy,82565
2025-04-30,유의미한 앨범/공연 매출 상회,미래에셋증권,310000.0,매수,82560
2025-04-30,이제부터 시작,iM증권,320000.0,Buy,82546
2025-04-30,새벽이 가고 아침이 왔다,유진투자증권,330000.0,Buy,82540
2025-04-30,1Q25 Review: 2분기부터 진짜 시작,IBK투자증권,320000.0,매수,82518
2025-06-11,WE ARE BACK,iM증권,360000.0,Buy,83669
2025-06-23,스위치 ON,삼성증권,365000.0,Buy,83845
2025-06-24,BTS 컴백 = 이익률 개선일지도,미래에셋증권,390000.0,매수,83861
2025-07-10,"실적은 주춤, 하지만 모멘텀은 여전히 유효",한화투자증권,360000.0,Buy,84280
2025-07-10,"잠깐의 흔들림, 커지는 BTS의 실루엣",IBK투자증권,370000.0,Buy,84265
2025-07-14,멀리서 보면 희극,미래에셋증권,390000.0,매수,84410
2025-07-14,그럼에도 잘 될 걸 아니까,유진투자증권,370000.0,Buy,84361
2025-07-15,중장기적 모멘텀 유효,iM증권,370000.0,Buy,84422
2025-08-07,그럼에도 실적이 아닌 지표에 투자해야할 시..,한화투자증권,360000.0,Buy,85452
2025-08-07,BTS 완전체 투어까지는 지속적인 비중확대,하나증권,350000.0,Buy,85437
2025-08-07,"2Q25 컨센 소폭 하회, 주가에는 선반영",유안타증권,330000.0,Buy,85425
2025-08-07,하반기에 보여주는 청사진이 중요,미래에셋증권,390000.0,매수,85406
2025-08-07,언제 다시 살까요?,신한투자증권,330000.0,매수,85403
2025-08-07,반등 모멘텀에 주목,IBK투자증권,370000.0,매수,85393
2025-08-07,파티를 하려면 준비과정이 필요하지,유진투자증권,370000.0,Buy,85382
2025-08-07,내년 실적을 기대하며,iM증권,370000.0,Buy,85380
2025-10-13,3Q 프리뷰 구간 채워둬야 할 주식,한화투자증권,360000.0,Buy,86729
2025-10-13,"비싼 C앗, 내년에는 수확하겠지",미래에셋증권,390000.0,매수,86710
2025-10-13,예열구간,IBK투자증권,370000.0,매수,86697
2025-10-21,숫자로 증명할 2026년,iM증권,370000.0,Buy,86942
2025-10-30,다음 챕터를 위한 기반 다지기,삼성증권,365000.0,Buy,87199
2025-10-31,다시 없을 역사적 모멘텀에서 지속적인 비중..,하나증권,400000.0,Buy,87405
2025-11-11,물 들어올 때 노 젓기 위한 873억원,한화투자증권,410000.0,Buy,88028
2025-11-11,BTS 오기 전에 깔끔하게 대청소 한 번 했습니..,하나증권,400000.0,Buy,88017
2025-11-11,예상을 상회한 비용부담,IBK투자증권,370000.0,매수,88010
2025-11-11,"예상보다 더 부진한 실적, 그럼에도 불구하고",iM증권,400000.0,Buy,88001
2025-11-11,불편한 희극,유진투자증권,400000.0,Buy,87990
2025-11-11,단기 실적보다 2026년 턴어라운드에 주목,키움증권,380000.0,Buy,87988
2025-11-17,육각형 포트폴리오의 완성,유안타증권,395000.0,Buy,88248
2025-12-18,"2026년, 무대는 준비됐다",삼성증권,410000.0,Buy,88766
2026-01-13,"어닝 쇼크는 4Q25가 마지막, 이제 영광스러울..",한화투자증권,410000.0,Buy,89110
2026-01-14,단기 실적 부진에도 목표주가 상향 조정,유안타증권,420000.0,Buy,89142
2026-01-14,예상을 뛰어넘은 BTS 월드투어,IBK투자증권,420000.0,매수,89132
2026-01-15,"BTS 월드투어 79회 확정, 실적 눈높이 상향",키움증권,450000.0,Buy,89162
2026-01-19,새롭게 쓸 역사,iM증권,420000.0,Buy,89245
2026-01-22,4Q25 Preview: 나를 버리고 가시는 님은 십리..,교보증권,420000.0,Buy,89382
2026-01-26,역사적인 BTS 투어와 신인 그룹들의 성장 속..,하나증권,440000.0,Buy,89455
2026-02-13,4Q25 Review: 2026년 ‘방’향은 ‘탄’탄대..,교보증권,455000.0,Buy,90537
2026-02-13,이제부터 1년 내내 BTS,하나증권,440000.0,Buy,90530
2026-02-13,‘26년부터는 조금 쓰고 많이 벌어요,한화투자증권,440000.0,Buy,90527
2026-02-13,BTS 월드투어 추정치 상향,IBK투자증권,480000.0,매수,90516
2026-02-13,26년 가장 바쁠 한 해,신한투자증권,450000.0,매수,90506
2026-02-13,모든 준비는 끝났다,iM증권,450000.0,Buy,90499
2026-02-13,비용 다 끝났니? 이제 할 일을 하자,유진투자증권,450000.0,Buy,90498
2026-02-13,"비용은 털어냈고, 왕의 귀환을 맞이할 때",키움증권,450000.0,Buy,90494
2026-03-18,"돌아온 BTS, 완전체 HYBE",SK증권,480000.0,매수,90964
2026-03-19,확신의 실적 모멘텀이 시작된다,유안타증권,450000.0,Buy,90983
2026-03-24,이렇게까지 빠질 일인가?,하나증권,440000.0,Buy,91032
2026-03-24,"탄소년단 활동 초기 구간, 주가 조정은 매수 ..",SK증권,,,91030
2026-03-24,BTS 컴백에 대한 신한생각,신한투자증권,450000.0,매수,91027
2026-04-07,"1Q26 Pre: 매출액 대폭 상회, 손익 부합",신한투자증권,400000.0,매수,91285
2026-04-08,2분기 실적이 본 게임,iM증권,400000.0,Buy,91320
2026-04-09,2분기 실적 모멘텀 Trailer,SK증권,400000.0,매수,91357
2026-04-10,"1Q 기대감은 내려놓지만, 다시 사볼만한 구간",한화투자증권,380000.0,Buy,91434
2026-04-13,아쉬운 만큼 더 크게,유진투자증권,380000.0,Buy,91469
2026-04-16,"질주 전 고르기, 2분기부터 승부의 시작",삼성증권,380000.0,Buy,91645
2026-04-21,"아쉬운 1분기, 주목할 2분기",IBK투자증권,400000.0,매수,91729
2026-04-30,본게임은 이제 시작,DS투자증권,450000.0,매수,92273
2026-04-30,여러 우려를 불식시킨 호실적,하나증권,400000.0,Buy,92263
2026-04-30,조정 영업이익 컨센서스 상회,유안타증권,370000.0,Buy,92249
2026-04-30,1Q26 Review: 일회성에 묻힌 서프라이즈,교보증권,390000.0,Buy,92248
2026-04-30,2분기부터 신구 조화 MAX → 적극적인 매수 ..,한화투자증권,380000.0,Buy,92227
2026-04-30,아픈 과거는 잊고 앞으로에 집중,SK증권,400000.0,매수,92217
2026-04-30,기대치 상회! 2분기 실적 모멘텀 기대,IBK투자증권,400000.0,매수,92202
2026-04-30,2분기 실적 기대감 유효,iM증권,400000.0,Buy,92200
2026-04-30,저 됐어요 쇼크인데 서프 났어요,유진투자증권,380000.0,Buy,92199
2026-04-30,실질적 어닝 서프라이즈,키움증권,370000.0,Buy,92181
2026-04-30,본게임은 이제 시작,DS투자증권,450000.0,매수,92273
2026-04-30,여러 우려를 불식시킨 호실적,하나증권,400000.0,Buy,92263
2026-04-30,조정 영업이익 컨센서스 상회,유안타증권,370000.0,Buy,92249
2026-04-30,1Q26 Review: 일회성에 묻힌 서프라이즈,교보증권,390000.0,Buy,92248
2026-04-30,2분기부터 신구 조화 MAX → 적극적인 매수 ..,한화투자증권,380000.0,Buy,92227
2026-04-30,아픈 과거는 잊고 앞으로에 집중,SK증권,400000.0,매수,92217
2026-04-30,기대치 상회! 2분기 실적 모멘텀 기대,IBK투자증권,400000.0,매수,92202
2026-04-30,2분기 실적 기대감 유효,iM증권,400000.0,Buy,92200
2026-04-30,저 됐어요 쇼크인데 서프 났어요,유진투자증권,380000.0,Buy,92199
2026-04-30,실질적 어닝 서프라이즈,키움증권,370000.0,Buy,92181
2026-07-08,2Q26 확신의 실적 개선 구간 진입,유안타증권,330000.0,Buy,93979
