date,title,firm,target_price,opinion,nid
2023-01-02,플랫폼 가치 상승과 열린 결말의 기술이전,키움증권,55000.0,Buy,61804
2023-01-02,ALT-B4 추가 계약 상대는 Sandoz,유안타증권,65000.0,Buy,61801
2023-01-03,개발 성과 확인 이후 재평가 기대,신한투자증권,48000.0,매수,61818
2023-01-25,성공 확률이 높은 바이오 플랫폼 기술을 보유..,한화투자증권,,,62167
2023-04-26,아이들에게 선물해야 할 주식,유진투자증권,70000.0,Buy,64128
2023-06-19,기술료 유입으로 2분기 호실적 전망,키움증권,53000.0,Buy,65565
2023-07-10,추가 CMO 선정의 의미,유진투자증권,70000.0,Buy,65966
2024-02-23,To infinity and Beyond 2,유진투자증권,140000.0,Buy,71918
2024-02-23,머크와 독점 계약 코멘트,키움증권,,,71912
2024-03-04,머크가 목숨 걸었다,현대차증권,300000.0,Buy,72087
2024-05-22,머크 자체 SC 조용히 실패 발표,신한투자증권,300000.0,매수,74284
2024-05-23,기술 이전이 곧 기업 가치로 연결,유안타증권,,,74309
2024-07-08,"테르가제 승인 완료, ADC SC도 L/O 순항",신한투자증권,300000.0,매수,75041
2024-07-31,산도즈 시밀러SC 계약 확대 결정,신한투자증권,375000.0,매수,75919
2024-11-13,"전세계 최초 ADC SC, 다이이찌 산쿄와 간다",신한투자증권,730000.0,매수,78722
2024-11-20,"키트루다SC 3상 성공 발표, 전세계 허가신청",신한투자증권,730000.0,매수,78968
2024-11-25,이제까지 루머가 맞았던 적이 있는가?,신한투자증권,730000.0,매수,79040
2024-11-26,흔들림 없는 본질 가치,유진투자증권,400000.0,Buy,79062
2025-01-15,"JP모건-DS는 ADC SC 더 확장, 머크는 연내 출..",신한투자증권,730000.0,매수,79861
2025-03-18,아스트라제네카로 새로운 국면,신한투자증권,730000.0,매수,81480
2025-03-31,키트루다SC 런칭 카운트 다운,신한투자증권,730000.0,매수,81657
2025-04-14,빅파마가 선택한 Hybrozyme 기술,한국IR협의회,,,81922
2025-04-18,NDR 요약: 내부 목표 명확하다,신한투자증권,730000.0,매수,82075
2025-05-27,"IRA 약가 인하, 특허 이슈 종합 분석",신한투자증권,730000.0,매수,83479
2025-06-04,"PGR 심리개시결정, 호재 이벤트 기대",하나증권,440000.0,Buy,83619
2025-06-04,"PGR 개시, 키트루다SC 출시 및 L/O 기대",신한투자증권,730000.0,매수,83605
2025-06-16,ADC 판도 바뀐다. 엔허투SC 임상 개시,신한투자증권,730000.0,매수,83719
2025-07-08,코스피 이전 가능성과 BS까지 시장 확대 부각,하나증권,550000.0,Buy,84178
2025-09-08,콥데이 후기; 이제 알테오젠의 시간,신한투자증권,730000.0,매수,86256
2025-09-10,"AZ, 키트루다 우위 이중항체SC 임상 개시",신한투자증권,730000.0,매수,86284
2025-09-22,"FDA 승인과 CHMP 승인 권고, 연내 미국/유럽 ..",하나증권,550000.0,Buy,86437
2025-09-22,"FDA 승인, 이제 전세계가 로열티 낸다",신한투자증권,730000.0,매수,86427
2025-11-20,"유럽 시판 허가까지 획득, 연내 추가 L/O도 ..",하나증권,640000.0,Buy,88342
2025-12-08,독일 가처분 명령의 해석과 향후 전망,하나증권,640000.0,Buy,88657
2025-12-15,미국에서의 특허 관련 작은 노이즈에 대한 코..,하나증권,640000.0,Buy,88719
2025-12-29,돈을 내고 줄을 서시오,신한투자증권,730000.0,매수,88866
2026-01-21,특허와 밸류에이션 불확실성 해소,신한투자증권,570000.0,매수,89351
2026-01-21,1조대 매출 제품도 SC제형화 해야 하는 속사..,하나증권,640000.0,Buy,89341
2026-01-22,"로열티 만큼 중요한 계약 수, 26년이 본격적 ..",하나증권,580000.0,Buy,89381
2026-02-19,믿고 다시 돌아봐야 할 때 (NDR후기),하나증권,580000.0,Buy,90570
2026-02-23,"영국 특허 첫 판결, 머크에 손 들어줬다",신한투자증권,570000.0,매수,90618
2026-03-26,"진짜가 돌아온다, 아직 더 남은 호재 이벤트",하나증권,580000.0,Buy,91082
2026-03-27,"한 분기에 2건 L/O 체결, 간담회 내용 정리",신한투자증권,570000.0,매수,91095
2026-05-11,이제 특허 이슈 해소만 남았다,신한투자증권,570000.0,매수,92676
2026-05-13,바이오시밀러 대비 우수성을 입증할 기회,하나증권,580000.0,Buy,92838
2026-05-14,탑픽인 이유,신한투자증권,620000.0,매수,92903
2026-05-20,"검증된 플랫폼, 열려 있는 Upside",대신증권,500000.0,Buy,93162
2026-06-02,"특허 리스크 Down, 신규 딜 가능성 Up",대신증권,500000.0,Buy,93395
2026-06-02,"특허 리스크 Down, 신규 딜 가능성 Up",대신증권,500000.0,Buy,93395
2026-07-15,시밀러가 아닌 ALT-B4를 쓴 이유가 있지 않겠..,하나증권,580000.0,Buy,94211
